COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE
Ringed Kingfisher	26.5575008	-99.1615982	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5303025	-99.1327972	11/13/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5303025	-99.1327972	11/13/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.514616	-99.1155021	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5340383	-99.1565681	11/14/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5303025	-99.1327972	11/13/09
Ringed Kingfisher	26.5148584	-99.1162062	11/14/09
Ringed Kingfisher	26.5303025	-99.1327972	11/13/09
Ringed Kingfisher	26.5340383	-99.1565681	12/27/09
Ringed Kingfisher	26.5148584	-99.1162062	12/31/09
Ringed Kingfisher	26.51567	-98.75528	12/12/09
Ringed Kingfisher	26.6118579	-98.999176	12/19/09
Ringed Kingfisher	26.5209641	-99.1186523	12/17/09
Ringed Kingfisher	26.5148584	-99.1162062	12/11/09
Ringed Kingfisher	26.51567	-98.75528	1/16/10
Ringed Kingfisher	26.4052015	-99.0189583	1/16/10
Ringed Kingfisher	26.5148584	-99.1162062	1/16/10
Ringed Kingfisher	26.5148584	-99.1162062	1/5/10
Ringed Kingfisher	26.4052015	-99.0189583	1/15/10
Ringed Kingfisher	26.4052015	-99.0189583	1/18/10
Ringed Kingfisher	26.5148584	-99.1162062	1/23/10
Ringed Kingfisher	26.4052015	-99.0189583	1/27/10
Ringed Kingfisher	26.514616	-99.1155021	2/27/10
Ringed Kingfisher	26.5340383	-99.1565681	2/13/10
Ringed Kingfisher	26.5799323	-99.1417121	2/3/10
Ringed Kingfisher	26.5148584	-99.1162062	3/14/10
Ringed Kingfisher	26.5263399	-99.1347885	3/19/10
Ringed Kingfisher	26.514616	-99.1155021	3/18/10
Ringed Kingfisher	26.514616	-99.1155021	3/18/10
Ringed Kingfisher	26.5148584	-99.1162062	3/25/10
Ringed Kingfisher	26.5148584	-99.1162062	3/25/10
Ringed Kingfisher	26.5148584	-99.1162062	3/25/10
Ringed Kingfisher	26.51567	-98.75528	4/11/10
Ringed Kingfisher	26.51567	-98.75528	4/12/10
Ringed Kingfisher	26.514616	-99.1155021	4/18/10
Ringed Kingfisher	26.51567	-98.75528	4/22/10
Ringed Kingfisher	26.5148584	-99.1162062	4/14/10
Ringed Kingfisher	26.5148584	-99.1162062	4/7/10
Ringed Kingfisher	26.5148584	-99.1162062	4/21/10
Ringed Kingfisher	26.5148584	-99.1162062	4/14/10
Ringed Kingfisher	26.4052015	-99.0189583	4/14/10
Ringed Kingfisher	26.5148584	-99.1162062	4/30/10
Ringed Kingfisher	26.4052015	-99.0189583	5/23/10
Ringed Kingfisher	26.5149722	-99.1158889	5/31/10
Ringed Kingfisher	26.5148584	-99.1162062	5/1/10
Ringed Kingfisher	26.51567	-98.75528	5/1/10
Ringed Kingfisher	26.5197353	-99.095993	5/1/10
Ringed Kingfisher	26.5148584	-99.1162062	5/31/10
Ringed Kingfisher	26.51567	-98.75528	6/6/10
Ringed Kingfisher	26.5148584	-99.1162062	7/5/10
Ringed Kingfisher	26.5148584	-99.1162062	11/9/10
Ringed Kingfisher	26.5148584	-99.1162062	11/9/10
Ringed Kingfisher	26.51567	-98.75528	11/13/10
Ringed Kingfisher	26.5148584	-99.1162062	11/13/10
Ringed Kingfisher	26.51567	-98.75528	11/12/10
Ringed Kingfisher	26.514616	-99.1155021	11/11/10
Ringed Kingfisher	26.51567	-98.75528	11/26/10
Ringed Kingfisher	26.5148584	-99.1162062	11/15/10
Ringed Kingfisher	26.5148584	-99.1162062	11/12/10
Ringed Kingfisher	26.5148584	-99.1162062	11/12/10
Ringed Kingfisher	26.5148584	-99.1162062	11/16/10
Ringed Kingfisher	26.5148584	-99.1162062	11/12/10
Ringed Kingfisher	26.5148584	-99.1162062	11/12/10
Ringed Kingfisher	26.514616	-99.1155021	11/11/10
Ringed Kingfisher	26.51567	-98.75528	11/13/10
Ringed Kingfisher	26.51567	-98.75528	11/13/10
Ringed Kingfisher	26.5148584	-99.1162062	11/9/10
Ringed Kingfisher	26.5148584	-99.1162062	11/10/10
Ringed Kingfisher	26.5340383	-99.1565681	11/10/10
Ringed Kingfisher	26.514616	-99.1155021	11/25/10
Ringed Kingfisher	26.514616	-99.1155021	11/26/10
Ringed Kingfisher	26.5148584	-99.1162062	11/26/10
Ringed Kingfisher	26.5148584	-99.1162062	11/12/10
Ringed Kingfisher	26.5839986	-99.1474915	11/12/10
Ringed Kingfisher	26.51567	-98.75528	11/26/10
Ringed Kingfisher	26.5162793	-99.1136742	12/5/10
Ringed Kingfisher	26.5162793	-99.1136742	12/5/10
Ringed Kingfisher	26.5148584	-99.1162062	12/5/10
Ringed Kingfisher	26.514616	-99.1155021	12/5/10
Ringed Kingfisher	26.5393943	-99.1529846	12/5/10
Ringed Kingfisher	26.514616	-99.1155021	12/10/10
Ringed Kingfisher	26.51567	-98.75528	12/18/10
Ringed Kingfisher	26.514616	-99.1155021	12/17/10
Ringed Kingfisher	26.5148584	-99.1162062	12/19/10
Ringed Kingfisher	26.514616	-99.1155021	12/27/10
Ringed Kingfisher	26.5162793	-99.1136742	12/5/10
Ringed Kingfisher	26.5162793	-99.1136742	12/5/10
Ringed Kingfisher	26.5162793	-99.1136742	12/6/10
Ringed Kingfisher	26.4062078	-99.0197754	12/6/10
Ringed Kingfisher	26.5393943	-99.1529846	12/5/10
Ringed Kingfisher	26.4062078	-99.0197754	12/6/10
Ringed Kingfisher	26.5162793	-99.1136742	12/6/10
Ringed Kingfisher	26.514616	-99.1155021	12/22/10
Ringed Kingfisher	26.4052015	-99.0189583	12/23/10
Ringed Kingfisher	26.4052015	-99.0189583	12/23/10
Ringed Kingfisher	26.514616	-99.1155021	12/22/10
Ringed Kingfisher	26.514616	-99.1155021	12/30/10
Ringed Kingfisher	26.5148584	-99.1162062	1/4/11
Ringed Kingfisher	26.5148584	-99.1162062	1/4/11
Ringed Kingfisher	26.5148584	-99.1162062	1/4/11
Ringed Kingfisher	26.5839986	-99.1474915	1/13/11
Ringed Kingfisher	26.5839986	-99.1474915	1/13/11
Ringed Kingfisher	26.5148584	-99.1162062	1/26/11
Ringed Kingfisher	26.5148584	-99.1162062	1/26/11
Ringed Kingfisher	26.514616	-99.1155021	1/26/11
Ringed Kingfisher	26.5262823	-99.1324282	1/31/11
Ringed Kingfisher	26.5148584	-99.1162062	1/2/11
Ringed Kingfisher	26.4052015	-99.0189583	1/4/11
Ringed Kingfisher	26.4923992	-99.0923004	1/26/11
Ringed Kingfisher	26.514616	-99.1155021	1/26/11
Ringed Kingfisher	26.5148584	-99.1162062	1/8/11
Ringed Kingfisher	26.5148584	-99.1162062	1/18/11
Ringed Kingfisher	26.5148584	-99.1162062	1/17/11
Ringed Kingfisher	26.5148584	-99.1162062	1/27/11
Ringed Kingfisher	26.5148584	-99.1162062	1/29/11
Ringed Kingfisher	26.5148584	-99.1162062	2/10/11
Ringed Kingfisher	26.5148584	-99.1162062	2/10/11
Ringed Kingfisher	26.5148584	-99.1162062	2/12/11
Ringed Kingfisher	26.5148584	-99.1162062	2/12/11
Ringed Kingfisher	26.5148584	-99.1162062	2/20/11
Ringed Kingfisher	26.5148584	-99.1162062	2/19/11
Ringed Kingfisher	26.5148584	-99.1162062	2/23/11
Ringed Kingfisher	26.5148584	-99.1162062	2/5/11
Ringed Kingfisher	26.5148584	-99.1162062	2/13/11
Ringed Kingfisher	26.5144936	-99.1164422	2/22/11
Ringed Kingfisher	26.514616	-99.1155021	2/24/11
Ringed Kingfisher	26.5148584	-99.1162062	2/23/11
Ringed Kingfisher	26.5340383	-99.1565681	2/23/11
Ringed Kingfisher	26.514616	-99.1155021	2/7/11
Ringed Kingfisher	26.5148584	-99.1162062	2/1/11
Ringed Kingfisher	26.51567	-98.75528	2/19/11
Ringed Kingfisher	26.5148584	-99.1162062	2/20/11
Ringed Kingfisher	26.5148584	-99.1162062	2/19/11
Ringed Kingfisher	26.5148584	-99.1162062	3/3/11
Ringed Kingfisher	26.5148584	-99.1162062	3/12/11
Ringed Kingfisher	26.5148584	-99.1162062	3/26/11
Ringed Kingfisher	26.514616	-99.1155021	3/18/11
Ringed Kingfisher	26.5148584	-99.1162062	3/5/11
Ringed Kingfisher	26.514616	-99.1155021	3/5/11
Ringed Kingfisher	26.514616	-99.1155021	3/5/11
Ringed Kingfisher	26.5148584	-99.1162062	3/4/11
Ringed Kingfisher	26.4052015	-99.0189583	3/15/11
Ringed Kingfisher	26.5148584	-99.1162062	3/24/11
Ringed Kingfisher	26.5148584	-99.1162062	3/24/11
Ringed Kingfisher	26.5148584	-99.1162062	3/19/11
Ringed Kingfisher	26.5839986	-99.1474915	3/26/11
Ringed Kingfisher	26.5148584	-99.1162062	3/26/11
Ringed Kingfisher	26.5147336	-99.1160882	3/26/11
Ringed Kingfisher	26.514616	-99.1155021	3/26/11
Ringed Kingfisher	26.514616	-99.1155021	3/22/11
Ringed Kingfisher	26.5148584	-99.1162062	3/31/11
Ringed Kingfisher	26.5340383	-99.1565681	3/31/11
Ringed Kingfisher	26.5148584	-99.1162062	4/5/11
Ringed Kingfisher	26.5340383	-99.1565681	4/5/11
Ringed Kingfisher	26.5148584	-99.1162062	4/9/11
Ringed Kingfisher	26.5340383	-99.1565681	4/5/11
Ringed Kingfisher	26.5148584	-99.1162062	4/5/11
Ringed Kingfisher	26.5148584	-99.1162062	4/23/11
Ringed Kingfisher	26.51567	-98.75528	4/28/11
Ringed Kingfisher	26.5148584	-99.1162062	4/28/11
Ringed Kingfisher	26.4052015	-99.0189583	4/28/11
Ringed Kingfisher	26.514616	-99.1155021	4/2/11
Ringed Kingfisher	26.5148584	-99.1162062	4/13/11
Ringed Kingfisher	26.5148584	-99.1162062	4/26/11
Ringed Kingfisher	26.5148584	-99.1162062	4/20/11
Ringed Kingfisher	26.5148584	-99.1162062	4/27/11
Ringed Kingfisher	26.5148584	-99.1162062	4/23/11
Ringed Kingfisher	26.5783952	-99.150238	4/6/11
Ringed Kingfisher	26.5129767	-99.1152191	4/7/11
Ringed Kingfisher	26.5148584	-99.1162062	4/27/11
Ringed Kingfisher	26.5140523	-99.1169503	4/3/11
Ringed Kingfisher	26.5148584	-99.1162062	4/3/11
Ringed Kingfisher	26.4052015	-99.0189583	4/2/11
Ringed Kingfisher	26.4052015	-99.0189583	4/2/11
Ringed Kingfisher	26.5145778	-99.116425	4/8/11
Ringed Kingfisher	26.51567	-98.75528	4/9/11
Ringed Kingfisher	26.5145778	-99.116425	4/8/11
Ringed Kingfisher	26.51567	-98.75528	4/8/11
Ringed Kingfisher	26.5148584	-99.1162062	4/12/11
Ringed Kingfisher	26.514616	-99.1155021	4/13/11
Ringed Kingfisher	26.514616	-99.1155021	4/13/11
Ringed Kingfisher	26.514605	-99.1159465	4/26/11
Ringed Kingfisher	26.640544	-98.7794495	6/14/11
Ringed Kingfisher	26.4069004	-99.0838013	7/18/11
Ringed Kingfisher	26.5148584	-99.1162062	7/18/11
Ringed Kingfisher	26.4069004	-99.0838013	7/18/11
Ringed Kingfisher	26.5148584	-99.1162062	7/18/11
Ringed Kingfisher	26.4069004	-99.0838013	7/18/11
Ringed Kingfisher	26.5148584	-99.1162062	7/18/11
Ringed Kingfisher	26.5148584	-99.1162062	8/3/11
Ringed Kingfisher	26.5148584	-99.1162062	8/28/11
Ringed Kingfisher	26.5148584	-99.1162062	8/28/11
Ringed Kingfisher	26.5148584	-99.1162062	8/28/11
Ringed Kingfisher	26.514616	-99.1155021	9/20/11
Ringed Kingfisher	26.51567	-98.75528	9/21/11
Ringed Kingfisher	26.51567	-98.75528	9/17/11
Ringed Kingfisher	26.514616	-99.1155021	9/25/11
Ringed Kingfisher	26.514616	-99.1155021	10/4/11
Ringed Kingfisher	26.5148584	-99.1162062	11/6/11
Ringed Kingfisher	26.4052015	-99.0189583	11/6/11
Ringed Kingfisher	26.5148584	-99.1162062	11/6/11
Ringed Kingfisher	26.4052015	-99.0189583	11/6/11
Ringed Kingfisher	26.5148584	-99.1162062	11/12/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5148584	-99.1162062	11/12/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.51567	-98.75528	11/19/11
Ringed Kingfisher	26.51567	-98.75528	11/10/11
Ringed Kingfisher	26.51567	-98.75528	11/10/11
Ringed Kingfisher	26.514616	-99.1155021	11/25/11
Ringed Kingfisher	26.514616	-99.1155021	11/25/11
Ringed Kingfisher	26.514616	-99.1155021	11/14/11
Ringed Kingfisher	26.5148584	-99.1162062	11/17/11
Ringed Kingfisher	26.5148584	-99.1162062	11/17/11
Ringed Kingfisher	26.514616	-99.1155021	11/14/11
Ringed Kingfisher	26.514616	-99.1155021	11/27/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.51567	-98.75528	11/10/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5148584	-99.1162062	11/10/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5148584	-99.1162062	11/10/11
Ringed Kingfisher	26.5148584	-99.1162062	11/6/11
Ringed Kingfisher	26.4052015	-99.0189583	11/6/11
Ringed Kingfisher	26.51567	-98.75528	11/10/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.51567	-98.75528	11/10/11
Ringed Kingfisher	26.5135912	-99.1104126	11/11/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5148584	-99.1162062	11/16/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5148584	-99.1162062	11/15/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5148584	-99.1162062	11/27/11
Ringed Kingfisher	26.5148584	-99.1162062	11/27/11
Ringed Kingfisher	26.5148584	-99.1162062	11/8/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5340383	-99.1565681	11/6/11
Ringed Kingfisher	26.51567	-98.75528	11/10/11
Ringed Kingfisher	26.514616	-99.1155021	11/11/11
Ringed Kingfisher	26.5148584	-99.1162062	11/10/11
Ringed Kingfisher	26.5340383	-99.1565681	12/2/11
Ringed Kingfisher	26.5148584	-99.1162062	12/2/11
Ringed Kingfisher	26.5148584	-99.1162062	12/4/11
Ringed Kingfisher	26.5148584	-99.1162062	12/4/11
Ringed Kingfisher	26.5148584	-99.1162062	12/4/11
Ringed Kingfisher	26.51567	-98.75528	12/10/11
Ringed Kingfisher	26.5148584	-99.1162062	12/10/11
Ringed Kingfisher	26.514616	-99.1155021	12/8/11
Ringed Kingfisher	26.5148584	-99.1162062	12/10/11
Ringed Kingfisher	26.5148584	-99.1162062	12/15/11
Ringed Kingfisher	26.5148584	-99.1162062	12/21/11
Ringed Kingfisher	26.514616	-99.1155021	12/31/11
Ringed Kingfisher	26.5148584	-99.1162062	12/31/11
Ringed Kingfisher	26.5148584	-99.1162062	12/28/11
Ringed Kingfisher	26.5148584	-99.1162062	12/29/11
Ringed Kingfisher	26.5148584	-99.1162062	12/29/11
Ringed Kingfisher	26.5148584	-99.1162062	12/9/11
Ringed Kingfisher	26.4052015	-99.0189583	12/2/11
Ringed Kingfisher	26.5148584	-99.1162062	12/8/11
Ringed Kingfisher	26.514616	-99.1155021	12/9/11
Ringed Kingfisher	26.5148584	-99.1162062	12/9/11
Ringed Kingfisher	26.5340383	-99.1565681	12/2/11
Ringed Kingfisher	26.5148584	-99.1162062	12/2/11
Ringed Kingfisher	26.5148584	-99.1162062	12/12/11
Ringed Kingfisher	26.5148584	-99.1162062	12/14/11
Ringed Kingfisher	26.5148584	-99.1162062	12/14/11
Ringed Kingfisher	26.5148584	-99.1162062	12/15/11
Ringed Kingfisher	26.5148584	-99.1162062	12/9/11
Ringed Kingfisher	26.51567	-98.75528	12/30/11
Ringed Kingfisher	26.514616	-99.1155021	12/29/11
Ringed Kingfisher	26.514616	-99.1155021	12/29/11
Ringed Kingfisher	26.51567	-98.75528	12/31/11
Ringed Kingfisher	26.5148584	-99.1162062	1/1/12
Ringed Kingfisher	26.5148584	-99.1162062	1/1/12
Ringed Kingfisher	26.5148584	-99.1162062	1/6/12
Ringed Kingfisher	26.5148584	-99.1162062	1/2/12
Ringed Kingfisher	26.5148584	-99.1162062	1/9/12
Ringed Kingfisher	26.5148584	-99.1162062	1/9/12
Ringed Kingfisher	26.5148584	-99.1162062	1/2/12
Ringed Kingfisher	26.514616	-99.1155021	1/15/12
Ringed Kingfisher	26.5148584	-99.1162062	1/14/12
Ringed Kingfisher	26.5148584	-99.1162062	1/14/12
Ringed Kingfisher	26.5148584	-99.1162062	1/14/12
Ringed Kingfisher	26.5148584	-99.1162062	1/21/12
Ringed Kingfisher	26.5148584	-99.1162062	1/21/12
Ringed Kingfisher	26.5148584	-99.1162062	1/21/12
Ringed Kingfisher	26.5148584	-99.1162062	1/16/12
Ringed Kingfisher	26.514616	-99.1155021	1/25/12
Ringed Kingfisher	26.514616	-99.1155021	1/28/12
Ringed Kingfisher	26.5148584	-99.1162062	1/11/12
Ringed Kingfisher	26.51464	-99.1159	1/3/12
Ringed Kingfisher	26.5148584	-99.1162062	1/3/12
Ringed Kingfisher	26.5148584	-99.1162062	1/3/12
Ringed Kingfisher	26.5148584	-99.1162062	1/3/12
Ringed Kingfisher	26.5148584	-99.1162062	1/3/12
Ringed Kingfisher	26.5148584	-99.1162062	1/3/12
Ringed Kingfisher	26.5148584	-99.1162062	1/2/12
Ringed Kingfisher	26.5148584	-99.1162062	1/7/12
Ringed Kingfisher	26.5148584	-99.1162062	1/12/12
Ringed Kingfisher	26.514616	-99.1155021	1/12/12
Ringed Kingfisher	26.514616	-99.1155021	1/13/12
Ringed Kingfisher	26.5146691	-99.1153992	1/14/12
Ringed Kingfisher	26.4052015	-99.0189583	1/11/12
Ringed Kingfisher	26.5148584	-99.1162062	1/21/12
Ringed Kingfisher	26.514616	-99.1155021	1/23/12
Ringed Kingfisher	26.5149722	-99.1158889	1/27/12
Ringed Kingfisher	26.5148584	-99.1162062	1/27/12
Ringed Kingfisher	26.5148584	-99.1162062	1/27/12
Ringed Kingfisher	26.5148584	-99.1162062	1/31/12
Ringed Kingfisher	26.514616	-99.1155021	1/31/12
Ringed Kingfisher	26.5148584	-99.1162062	1/16/12
Ringed Kingfisher	26.5148584	-99.1162062	1/29/12
Ringed Kingfisher	26.5148584	-99.1162062	1/29/12
Ringed Kingfisher	26.5148584	-99.1162062	1/3/12
Ringed Kingfisher	26.51567	-98.75528	2/3/12
Ringed Kingfisher	26.51644	-99.11221	2/3/12
Ringed Kingfisher	26.51567	-98.75528	2/4/12
Ringed Kingfisher	26.5148584	-99.1162062	2/4/12
Ringed Kingfisher	26.5148584	-99.1162062	2/3/12
Ringed Kingfisher	26.5148584	-99.1162062	2/17/12
Ringed Kingfisher	26.5148584	-99.1162062	2/17/12
Ringed Kingfisher	26.4923992	-99.0923004	2/16/12
Ringed Kingfisher	26.5148584	-99.1162062	2/20/12
Ringed Kingfisher	26.5148584	-99.1162062	2/24/12
Ringed Kingfisher	26.514616	-99.1155021	2/26/12
Ringed Kingfisher	26.5148584	-99.1162062	2/25/12
Ringed Kingfisher	26.5148584	-99.1162062	2/25/12
Ringed Kingfisher	26.5148584	-99.1162062	2/20/12
Ringed Kingfisher	26.5148584	-99.1162062	2/26/12
Ringed Kingfisher	26.5148584	-99.1162062	2/26/12
Ringed Kingfisher	26.5148584	-99.1162062	2/17/12
Ringed Kingfisher	26.514616	-99.1155021	2/1/12
Ringed Kingfisher	26.5148584	-99.1162062	2/1/12
Ringed Kingfisher	26.51474	-99.11644	2/3/12
Ringed Kingfisher	26.514616	-99.1155021	2/6/12
Ringed Kingfisher	26.5148584	-99.1162062	2/3/12
Ringed Kingfisher	26.5148584	-99.1162062	2/16/12
Ringed Kingfisher	26.4923992	-99.0923004	2/16/12
Ringed Kingfisher	26.514616	-99.1155021	2/17/12
Ringed Kingfisher	26.51567	-98.75528	2/3/12
Ringed Kingfisher	26.514616	-99.1155021	2/17/12
Ringed Kingfisher	26.51567	-98.75528	2/20/12
Ringed Kingfisher	26.5148584	-99.1162062	2/16/12
Ringed Kingfisher	26.4052015	-99.0189583	2/17/12
Ringed Kingfisher	26.5148584	-99.1162062	2/20/12
Ringed Kingfisher	26.5148584	-99.1162062	2/19/12
Ringed Kingfisher	26.5148584	-99.1162062	2/20/12
Ringed Kingfisher	26.5575008	-99.1615982	2/27/12
Ringed Kingfisher	26.5148584	-99.1162062	2/27/12
Ringed Kingfisher	26.5839986	-99.1474915	3/1/12
Ringed Kingfisher	26.5148584	-99.1162062	3/1/12
Ringed Kingfisher	26.5148584	-99.1162062	3/1/12
Ringed Kingfisher	26.4052015	-99.0189583	3/1/12
Ringed Kingfisher	26.5148584	-99.1162062	3/6/12
Ringed Kingfisher	26.5148584	-99.1162062	3/5/12
Ringed Kingfisher	26.5148584	-99.1162062	3/11/12
Ringed Kingfisher	26.5148584	-99.1162062	3/1/12
Ringed Kingfisher	26.514616	-99.1155021	3/30/12
Ringed Kingfisher	26.514616	-99.1155021	3/30/12
Ringed Kingfisher	26.5148584	-99.1162062	3/27/12
Ringed Kingfisher	26.5148584	-99.1162062	3/26/12
Ringed Kingfisher	26.514616	-99.1155021	3/1/12
Ringed Kingfisher	26.5340383	-99.1565681	3/4/12
Ringed Kingfisher	26.5148584	-99.1162062	3/4/12
Ringed Kingfisher	26.514616	-99.1155021	3/11/12
Ringed Kingfisher	26.5148584	-99.1162062	3/12/12
Ringed Kingfisher	26.514616	-99.1155021	3/11/12
Ringed Kingfisher	26.5148584	-99.1162062	3/11/12
Ringed Kingfisher	26.5148584	-99.1162062	3/11/12
Ringed Kingfisher	26.5148584	-99.1162062	3/11/12
Ringed Kingfisher	26.5148584	-99.1162062	3/11/12
Ringed Kingfisher	26.51456	-99.11653	3/31/12
Ringed Kingfisher	26.514616	-99.1155021	3/13/12
Ringed Kingfisher	26.514616	-99.1155021	3/12/12
Ringed Kingfisher	26.5148584	-99.1162062	3/6/12
Ringed Kingfisher	26.514616	-99.1155021	4/1/12
Ringed Kingfisher	26.5148584	-99.1162062	4/1/12
Ringed Kingfisher	26.5659905	-99.1253433	4/9/12
Ringed Kingfisher	26.5659905	-99.1253433	4/9/12
Ringed Kingfisher	26.514616	-99.1155021	4/12/12
Ringed Kingfisher	26.514616	-99.1155021	4/28/12
Ringed Kingfisher	26.5148584	-99.1162062	4/28/12
Ringed Kingfisher	26.514616	-99.1155021	4/20/12
Ringed Kingfisher	26.5148584	-99.1162062	4/21/12
Ringed Kingfisher	26.514616	-99.1155021	4/26/12
Ringed Kingfisher	26.5148584	-99.1162062	5/28/12
Ringed Kingfisher	26.5148584	-99.1162062	5/1/12
Ringed Kingfisher	26.5148584	-99.1162062	5/1/12
Ringed Kingfisher	26.514616	-99.1155021	6/16/12
Ringed Kingfisher	26.5326942	-99.1487913	6/27/12
Ringed Kingfisher	26.51567	-98.75528	7/1/12
Ringed Kingfisher	26.51567	-98.75528	7/1/12
Ringed Kingfisher	26.51567	-98.75528	7/1/12
Ringed Kingfisher	26.5148584	-99.1162062	7/25/12
Ringed Kingfisher	26.5148584	-99.1162062	7/25/12
Ringed Kingfisher	26.5148584	-99.1162062	7/28/12
Ringed Kingfisher	26.5148584	-99.1162062	7/28/12
Ringed Kingfisher	26.5148584	-99.1162062	7/25/12
Ringed Kingfisher	26.514616	-99.1155021	7/30/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5148584	-99.1162062	11/15/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.51567	-98.75528	11/16/12
Ringed Kingfisher	26.5148584	-99.1162062	11/22/12
Ringed Kingfisher	26.514616	-99.1155021	11/24/12
Ringed Kingfisher	26.5148584	-99.1162062	11/25/12
Ringed Kingfisher	26.5148584	-99.1162062	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/9/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/9/12
Ringed Kingfisher	26.5326942	-99.1487913	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/10/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/9/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/9/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/9/12
Ringed Kingfisher	26.5148584	-99.1162062	11/11/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5326942	-99.1487913	11/9/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.4052015	-99.0189583	11/6/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.51567	-98.75528	11/14/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.51567	-98.75528	11/16/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/9/12
Ringed Kingfisher	26.5148584	-99.1162062	11/9/12
Ringed Kingfisher	26.5340383	-99.1565681	11/8/12
Ringed Kingfisher	32.7879961	-97.4139261	3/16/07
Ringed Kingfisher	32.7879961	-97.4139261	3/16/07
Ringed Kingfisher	31.536681	-100.544395	10/7/06
Ringed Kingfisher	31.536681	-100.544395	10/7/06
Ringed Kingfisher	31.39427	-100.40226	12/31/09
