COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	
tern	51.7	-56.2	7/27/04	210	2
tern	65.7	-102.1	7/27/04	210	2
tern	59.2	-135.3	7/27/04	210	2
tern	71.3	-156.8	7/28/04	211	2
tern	66.2	-71.3	7/29/04	212	2
tern	71.3	-156.8	7/29/04	212	2
tern	65.9	-101.9	7/30/04	213	2
tern	71.3	-156.8	7/30/04	213	2
tern	71.3	-156.8	7/31/04	214	2
tern	46.9	-124.5	7/31/04	214	2
tern	46.9	-124.5	7/31/04	214	2
tern	46.9	-124.5	7/31/04	214	2
tern	46.9	-124.5	7/31/04	214	2
tern	46.9	-124.5	7/31/04	214	2
tern	58.8	-94.2	8/1/04	214	2
tern	46.1	-61.1	8/1/04	214	2
tern	58.5	-134.8	8/1/04	214	2
tern	71.3	-156.8	8/1/04	214	2
tern	70.4	-150.4	8/1/04	214	2
tern	71.3	-156.8	8/3/04	216	2
tern	71.3	-156.8	8/4/04	217	2
tern	69.3	-122.9	8/5/04	218	2
tern	61.2	-149.7	8/5/04	218	2
tern	46.1	-61.1	8/6/04	219	2
tern	66	-17.4	8/6/04	219	2
tern	64	-81.8	8/7/04	220	2
tern	69	-52	8/7/04	220	2
tern	66	-17.4	8/8/04	221	2
tern	66	-17.4	8/10/04	223	2
tern	57.2	-170.3	8/11/04	224	2
tern	71.3	-156.8	8/11/04	224	2
tern	57.2	-170.3	8/12/04	225	2
tern	71.3	-156.8	8/12/04	225	2
tern	66	-17.4	8/13/04	226	2
tern	57.2	-170.3	8/13/04	226	2
tern	44.6	-63.9	8/14/04	227	2
tern	66	-17.4	8/14/04	227	2
tern	57.2	-170.3	8/14/04	227	2
tern	63.8	-171.7	8/14/04	227	2
tern	71.3	-156.8	8/14/04	227	2
tern	37.6	-118.7	8/14/04	227	2
tern	37.6	-118.7	8/14/04	227	2
tern	66	-17.4	8/15/04	228	2
tern	71.3	-156.8	8/15/04	228	2
tern	43.8	-69.8	8/15/04	228	2
tern	66	-17.4	8/16/04	229	2
tern	71.3	-156.8	8/16/04	229	2
tern	71.3	-156.8	8/17/04	230	2
tern	44.2	-68	8/17/04	230	2
tern	66	-17.4	8/18/04	231	2
tern	66	-17.4	8/19/04	232	2
tern	63.7	-17.7	8/19/04	232	2
tern	71.3	-156.8	8/19/04	232	2
tern	71.3	-156.8	8/20/04	233	2
tern	46.9	-124.5	8/21/04	234	2
tern	46.9	-124.5	8/21/04	234	2
tern	46.9	-124.5	8/21/04	234	2
tern	46.6	-124.7	8/21/04	234	2
tern	46.6	-124.7	8/21/04	234	2
tern	57.2	-170.3	8/22/04	235	2
tern	71.3	-156.8	8/22/04	235	2
tern	36.6	-122.5	8/22/04	235	2
tern	41.4	-71.7	8/22/04	235	2
tern	66	-17.4	8/23/04	236	2
tern	64.8	-165.2	8/23/04	236	2
tern	64.8	-165.2	8/23/04	236	2
tern	71.3	-156.8	8/23/04	236	2
tern	66	-17.4	8/24/04	237	2
tern	66	-17.4	8/25/04	238	2
tern	66	-17.4	8/26/04	239	2
tern	66	-17.4	8/27/04	240	2
tern	54.1	-0.2	8/29/04	242	2
tern	66	-17.4	8/29/04	242	2
tern	36.9	-122.2	8/29/04	242	2
tern	38.2	-123.5	8/29/04	242	2
tern	61.1	-94.1	9/1/04	245	2
tern	71.3	-156.8	9/1/04	245	2
tern	57.2	-170.3	9/2/04	246	2
tern	45.3	-124	9/4/04	248	2
tern	46.9	-124.5	9/9/04	253	2
tern	46.9	-124.5	9/9/04	253	2
tern	46.9	-124.5	9/9/04	253	2
tern	38.2	-123.5	9/10/04	254	2
tern	32.6	-118	9/11/04	255	2
tern	32.6	-118	9/11/04	255	2
tern	-33.2	18.1	9/14/04	258	1
tern	38.1	-123	9/16/04	260	2
tern	38.2	-123.5	9/17/04	261	2
tern	38.2	-123.5	9/18/04	262	2
tern	39.4	-124.2	9/19/04	263	2
tern	39.4	-124.2	9/19/04	263	2
tern	39.4	-124.2	9/19/04	263	2
tern	-34.5	18.4	9/19/04	263	2
tern	58.1	8	9/21/04	265	2
tern	46.7	-92	9/25/04	269	2
tern	46.7	-92	9/25/04	269	2
tern	46.7	-92	9/26/04	270	2
tern	46.7	-92	9/26/04	270	2
tern	46.7	-92	9/27/04	271	2
tern	40.1	-124.6	9/28/04	272	2
tern	-54.9	-67.5	11/10/04	315	2
tern	-32.8	-71.6	11/11/04	316	2
tern	-59.8	-60.8	11/19/04	324	1
tern	-59.8	-60.8	11/19/04	324	2
tern	-34.1	18.4	12/25/04	360	2
tern	-64.7	-62.6	12/26/04	361	1
tern	-54.1	-37.3	2/11/05	41	1
tern	-54.1	-36.8	2/12/05	42	1
tern	-63.4	-57	2/17/05	47	1
tern	-63.4	-57	2/17/05	47	2
tern	-64.5	-62	2/18/05	48	1
tern	-64.5	-62	2/18/05	48	2
tern	-64.7	-62.6	2/19/05	49	1
tern	-64.7	-62.6	2/19/05	49	2
tern	-63.7	-56.5	3/15/05	76	1
tern	-54.2	-36.4	3/19/05	80	1
tern	-54.2	-36.4	3/20/05	81	1
tern	-54.2	-36.4	3/21/05	82	1
tern	-40.3	-9.9	3/26/05	87	1
tern	-37.1	-12.3	3/27/05	88	1
tern	36.7	-122.1	4/15/05	106	2
tern	36.7	-122.1	4/15/05	106	2
tern	36.7	-122.1	4/15/05	106	2
tern	36.7	-122.1	4/15/05	106	2
tern	36.7	-122.1	4/15/05	106	2
tern	61.1	-149.7	4/24/05	115	2
tern	58.3	-134.6	4/24/05	115	2
tern	58.3	-134.6	4/26/05	117	2
tern	58.4	-134.6	4/29/05	120	2
tern	58.4	-134.7	4/30/05	121	2
tern	64.1	-21.9	5/1/05	123	2
tern	58.3	-134.6	5/1/05	123	2
tern	57.1	-135.3	5/2/05	124	2
tern	61.2	-149.9	5/3/05	125	2
tern	58.3	-134.6	5/4/05	126	2
tern	55.6	-1.7	5/5/05	127	2
tern	53	0.6	5/5/05	127	2
tern	59.6	-151.4	5/6/05	128	2
tern	59.6	-151.5	5/6/05	128	2
tern	59.6	-151.6	5/7/05	129	2
tern	60.5	-149.5	5/7/05	129	2
tern	60.5	-145.8	5/7/05	129	2
tern	61.1	-149.8	5/8/05	130	2
tern	61.1	-149.8	5/8/05	130	2
tern	66	-17.4	5/10/05	132	2
tern	55.6	-1.7	5/11/05	133	2
tern	66	-17.4	5/11/05	133	2
tern	37	-101.9	5/12/05	134	2
tern	60.2	-132.7	5/13/05	135	2
tern	60.2	-132.7	5/13/05	135	2
tern	52.9	-66.9	5/14/05	136	2
tern	52.9	-66.9	5/14/05	136	2
tern	52.9	-66.9	5/14/05	136	2
tern	66	-17.4	5/14/05	136	2
tern	35.9	-74.7	5/14/05	136	2
tern	60.2	-132.7	5/15/05	137	2
tern	60.2	-132.7	5/15/05	137	2
tern	60	24.4	5/15/05	137	2
tern	66	-17.4	5/15/05	137	2
tern	36.6	-122.5	5/15/05	137	2
tern	53	1	5/16/05	138	2
tern	44.4	-64.4	5/17/05	139	2
tern	60.2	-132.7	5/17/05	139	2
tern	60.2	-132.7	5/17/05	139	2
tern	53	1.1	5/17/05	139	2
tern	66	-17.4	5/17/05	139	2
tern	66	-17.4	5/18/05	140	2
tern	58.6	16.4	5/19/05	141	2
tern	61.2	-149.8	5/19/05	141	2
tern	42	-70.2	5/19/05	141	2
tern	60.5	-134.4	5/20/05	142	2
tern	47.6	-92.4	5/21/05	143	2
tern	62.5	-114.4	5/22/05	144	2
tern	60.2	-132.7	5/22/05	144	2
tern	60.2	-132.7	5/22/05	144	2
tern	61.1	-149.3	5/22/05	144	2
tern	61.1	-150	5/22/05	144	2
tern	60.2	-132.7	5/23/05	145	2
tern	60.2	-132.7	5/23/05	145	2
tern	60.2	-132.9	5/23/05	145	2
tern	66	-17.4	5/23/05	145	2
tern	60.2	-132.7	5/24/05	146	2
tern	60.2	-132.7	5/24/05	146	2
tern	64.5	-165.4	5/24/05	146	2
tern	42.7	-70.6	5/24/05	146	2
tern	60.7	-135.1	5/25/05	147	2
tern	60.2	-132.7	5/25/05	147	2
tern	60.2	-132.7	5/25/05	147	2
tern	57.2	-170.3	5/25/05	147	2
tern	57.2	-170.4	5/25/05	147	2
tern	57.2	-170.3	5/25/05	147	2
tern	58.4	-134.5	5/25/05	147	2
tern	42.8	-70.8	5/25/05	147	2
tern	42.7	-70.6	5/25/05	147	2
tern	40	-75	5/25/05	147	2
tern	46.3	-72.5	5/26/05	148	2
tern	66	-17.4	5/26/05	148	2
tern	57.2	-170.3	5/26/05	148	2
tern	57.2	-170.4	5/26/05	148	2
tern	57.2	-170.3	5/26/05	148	2
tern	42.8	-70.8	5/26/05	148	2
tern	47.4	-70.3	5/27/05	149	2
tern	45.4	-73.6	5/27/05	149	2
tern	57.2	-170.4	5/27/05	149	2
tern	58.4	-134.5	5/27/05	149	2
tern	64.5	-164.8	5/27/05	149	2
tern	42.8	-70.8	5/27/05	149	2
tern	42.8	-70.8	5/27/05	149	2
tern	40.7	-74.9	5/27/05	149	2
tern	66	-17.4	5/28/05	150	2
tern	60.1	-149.4	5/28/05	150	2
tern	60.6	-149.5	5/28/05	150	2
tern	60	-149.4	5/28/05	150	2
tern	60.1	-149.4	5/28/05	150	2
tern	32.1	-79.9	5/28/05	150	2
tern	45.4	-73.6	5/29/05	151	2
tern	45.4	-73.6	5/29/05	151	2
tern	60.2	-132.7	5/29/05	151	2
tern	60.2	-132.7	5/29/05	151	2
tern	59.9	-149.7	5/29/05	151	2
tern	35.2	-103.7	5/29/05	151	2
tern	35.2	-103.7	5/29/05	151	2
tern	35.2	-103.7	5/29/05	151	2
tern	60.2	-132.7	5/30/05	152	2
tern	60.2	-132.7	5/30/05	152	2
tern	66	-17.4	5/30/05	152	2
tern	60.1	-149.4	5/30/05	152	2
tern	64.8	-165.6	5/30/05	152	2
tern	64.8	-163.7	5/30/05	152	2
tern	69.7	-129	5/31/05	153	2
tern	60.2	-132.7	5/31/05	153	2
tern	60.2	-132.7	5/31/05	153	2
tern	59.8	-150	5/31/05	153	2
tern	64.8	-165.6	5/31/05	153	2
tern	64.5	-165.4	5/31/05	153	2
tern	64.5	-165.4	5/31/05	153	2
tern	65.5	-37.2	6/1/05	153	2
tern	66	-17.4	6/1/05	153	2
tern	61.1	-149.8	6/1/05	153	2
tern	55.3	-131.6	6/1/05	153	2
tern	64.8	-165.6	6/1/05	153	2
tern	64.5	-165.4	6/1/05	153	2
tern	44.4	-67.9	6/1/05	153	2
tern	60.2	-132.7	6/2/05	154	2
tern	60.2	-132.7	6/2/05	154	2
tern	58.7	-134.9	6/2/05	154	2
tern	64.8	-165.6	6/2/05	154	2
tern	69.7	-129	6/3/05	155	2
tern	58.4	-134.5	6/3/05	155	2
tern	69.7	-129	6/4/05	156	2
tern	66	-17.4	6/4/05	156	2
tern	58.4	-134.6	6/4/05	156	2
tern	40.3	-75.2	6/4/05	156	2
tern	40.3	-75.2	6/4/05	156	2
tern	63.8	-129	6/5/05	157	2
tern	69.7	-129	6/5/05	157	2
tern	60.2	-132.7	6/5/05	157	2
tern	60.2	-132.7	6/5/05	157	2
tern	60.7	-135.1	6/5/05	157	2
tern	61	-149.1	6/5/05	157	2
tern	63.4	-150.3	6/5/05	157	2
tern	41.6	-70	6/5/05	157	2
tern	34.9	-75.4	6/5/05	157	2
tern	63.8	-129	6/6/05	158	2
tern	69.7	-129	6/6/05	158	2
tern	61.8	-136.1	6/6/05	158	2
tern	69.7	-129	6/7/05	159	2
tern	69.3	-135.3	6/7/05	159	2
tern	66	-17.4	6/7/05	159	2
tern	52.8	-66.3	6/8/05	160	2
tern	69.7	-129	6/8/05	160	2
tern	69.8	-129.1	6/8/05	160	2
tern	64.1	-21.9	6/8/05	160	2
tern	61.7	-150.1	6/8/05	160	2
tern	43	-70.6	6/8/05	160	2
tern	69.3	-135.3	6/9/05	161	2
tern	55.2	-84.3	6/9/05	161	2
tern	58.6	16.4	6/9/05	161	2
tern	61.1	-149.8	6/9/05	161	2
tern	61.1	-149.8	6/9/05	161	2
tern	64.5	-165.4	6/9/05	161	2
tern	64.5	-165.4	6/9/05	161	2
tern	71.3	-156.8	6/9/05	161	2
tern	71.3	-156.8	6/9/05	161	2
tern	69	-135.1	6/10/05	162	2
tern	69.3	-135.3	6/10/05	162	2
tern	66	-17.4	6/10/05	162	2
tern	60.1	-149.4	6/10/05	162	2
tern	64.8	-165.2	6/10/05	162	2
tern	71.3	-156.8	6/10/05	162	2
tern	63.1	-114.8	6/11/05	163	2
tern	81.8	-71.5	6/11/05	163	2
tern	55.2	-84.3	6/11/05	163	2
tern	64.8	-165.2	6/11/05	163	2
tern	64.6	-164.5	6/11/05	163	2
tern	71.3	-156.8	6/11/05	163	2
tern	60.2	-132.7	6/12/05	164	2
tern	60.2	-132.7	6/12/05	164	2
tern	66	-17.4	6/12/05	164	2
tern	64.6	-165.7	6/12/05	164	2
tern	64.5	-165.5	6/12/05	164	2
tern	64.8	-165.2	6/12/05	164	2
tern	47.7	-52.7	6/13/05	165	2
tern	52.8	-66.3	6/13/05	165	2
tern	69.4	-134.9	6/13/05	165	2
tern	81.9	-71	6/13/05	165	2
tern	64.5	-165.3	6/13/05	165	2
tern	69.3	-135.3	6/14/05	166	2
tern	58.2	24.5	6/14/05	166	2
tern	60.3	-150.5	6/14/05	166	2
tern	64.5	-165.4	6/14/05	166	2
tern	71.3	-156.8	6/14/05	166	2
tern	71.3	-156.8	6/14/05	166	2
tern	41.6	-70	6/14/05	166	2
tern	69.3	-135.3	6/15/05	167	2
tern	66	-17.4	6/15/05	167	2
tern	64.5	-165.4	6/15/05	167	2
tern	64.8	-166.4	6/15/05	167	2
tern	71.3	-156.8	6/15/05	167	2
tern	52.8	-66.3	6/16/05	168	2
tern	69.3	-135.3	6/16/05	168	2
tern	54.9	-83.9	6/16/05	168	2
tern	54.9	-83.8	6/16/05	168	2
tern	60.8	-149.2	6/16/05	168	2
tern	59.6	-151.4	6/16/05	168	2
tern	60.8	-149.2	6/16/05	168	2
tern	59.6	-151.4	6/16/05	168	2
tern	64.5	-165.4	6/16/05	168	2
tern	64.8	-165.2	6/16/05	168	2
tern	69.2	-135.1	6/17/05	169	2
tern	66	-17.4	6/17/05	169	2
tern	64.8	-163.7	6/17/05	169	2
tern	41.6	-70	6/17/05	169	2
tern	43.8	-68.2	6/17/05	169	2
tern	69.3	-135.3	6/18/05	170	2
tern	55.2	-83.7	6/18/05	170	2
tern	55.2	-83.7	6/18/05	170	2
tern	64.6	-165.3	6/18/05	170	2
tern	63.1	-146.4	6/18/05	170	2
tern	62.4	-145.4	6/18/05	170	2
tern	52.9	-66.9	6/19/05	171	2
tern	69.3	-135.3	6/19/05	171	2
tern	66	-17.4	6/19/05	171	2
tern	71.3	-156.8	6/19/05	171	2
tern	63.1	-146.4	6/19/05	171	2
tern	41.6	-70	6/19/05	171	2
tern	43.6	-70.4	6/19/05	171	2
tern	43.9	-69.4	6/19/05	171	2
tern	52.8	-66.3	6/20/05	172	2
tern	69.3	-135.3	6/20/05	172	2
tern	60.1	-149.4	6/20/05	172	2
tern	64.5	-164.8	6/20/05	172	2
tern	64.5	-164.8	6/20/05	172	2
tern	43.8	-69.8	6/20/05	172	2
tern	69.3	-135.3	6/21/05	173	2
tern	66	-17.4	6/21/05	173	2
tern	60.5	-149.6	6/21/05	173	2
tern	64.8	-165.2	6/21/05	173	2
tern	64.8	-165.2	6/21/05	173	2
tern	59.6	-139.2	6/21/05	173	2
tern	41.6	-70	6/21/05	173	2
tern	58.3	-134.6	6/22/05	174	2
tern	58.4	-134.6	6/22/05	174	2
tern	61.9	-150.1	6/22/05	174	2
tern	64.5	-164.8	6/22/05	174	2
tern	64.5	-164.8	6/22/05	174	2
tern	69.3	-135.3	6/23/05	175	2
tern	67.6	-102.9	6/23/05	175	2
tern	58.3	-134.6	6/23/05	175	2
tern	44.3	-68	6/23/05	175	2
tern	44.5	-67.1	6/23/05	175	2
tern	81.7	-72.5	6/24/05	176	2
tern	63.4	-148.7	6/24/05	176	2
tern	60.5	-149.8	6/24/05	176	2
tern	64.6	-165.7	6/24/05	176	2
tern	64.6	-165.7	6/24/05	176	2
tern	71.3	-156.8	6/24/05	176	2
tern	57.7	-133.2	6/24/05	176	2
tern	61.1	-94	6/25/05	177	2
tern	61.1	-149.8	6/25/05	177	2
tern	60.5	-149.8	6/25/05	177	2
tern	64.5	-164.8	6/25/05	177	2
tern	64.5	-164.8	6/25/05	177	2
tern	46.9	-124.5	6/25/05	177	2
tern	46.9	-124.5	6/25/05	177	2
tern	60.1	-149.4	6/26/05	178	2
tern	60.3	-149.4	6/26/05	178	2
tern	71.3	-156.8	6/26/05	178	2
tern	55.8	-120.2	6/27/05	179	2
tern	66.2	-71.3	6/27/05	179	2
tern	53.3	-9.1	6/27/05	179	2
tern	66	-17.4	6/27/05	179	2
tern	64.5	-164.8	6/27/05	179	2
tern	64.5	-164.8	6/27/05	179	2
tern	63.1	-145.8	6/27/05	179	2
tern	58.7	-94	6/28/05	180	2
tern	69.3	-135.3	6/28/05	180	2
tern	64.5	-165.3	6/28/05	180	2
tern	64.5	-165.3	6/28/05	180	2
tern	71.3	-156.8	6/28/05	180	2
tern	67.6	-102.1	6/29/05	181	2
tern	66	-17.4	6/29/05	181	2
tern	64.5	-164.8	6/29/05	181	2
tern	64.5	-164.8	6/29/05	181	2
tern	44	-69.4	6/29/05	181	2
tern	44.5	-67.1	6/29/05	181	2
tern	70.3	-148.3	6/30/05	182	2
tern	41.6	-70	6/30/05	182	2
tern	-34.7	19.4	7/1/05	184	1
tern	-34.7	19.4	7/1/05	184	1
tern	73.4	-119.7	7/1/05	184	2
tern	69.3	-135.3	7/1/05	184	2
tern	59.5	18.2	7/1/05	184	2
tern	63.5	-150.9	7/1/05	184	2
tern	64.6	-165.9	7/1/05	184	2
tern	71.3	-156.6	7/1/05	184	2
tern	66	-17.4	7/2/05	185	2
tern	41.6	-70	7/2/05	185	2
tern	69.3	-135.3	7/3/05	186	2
tern	61.1	-149.8	7/3/05	186	2
tern	61.1	-149.8	7/3/05	186	2
tern	61.1	-149.8	7/3/05	186	2
tern	41.6	-70	7/3/05	186	2
tern	44.4	-67.9	7/3/05	186	2
tern	44.4	-67.9	7/3/05	186	2
tern	-34.7	18.3	7/4/05	187	1
tern	69.4	-133.4	7/4/05	187	2
tern	44.5	-67.1	7/4/05	187	2
tern	-34.7	18.3	7/4/05	187	2
tern	64.3	-105.3	7/5/05	188	2
tern	64.6	-165.5	7/5/05	188	2
tern	64.3	-105.6	7/7/05	190	2
tern	69.3	-135.3	7/7/05	190	2
tern	64.3	-105.6	7/8/05	191	2
tern	43.3	-70.6	7/8/05	191	2
tern	60.1	-149.4	7/9/05	192	2
tern	69.3	-122.9	7/10/05	193	2
tern	41.6	-70	7/10/05	193	2
tern	53.4	-4.5	7/11/05	194	2
tern	58.3	-134.6	7/11/05	194	2
tern	44.5	-67.1	7/11/05	194	2
tern	44.5	-67.1	7/11/05	194	2
tern	71.3	-156.8	7/12/05	195	2
tern	66	-17.4	7/13/05	196	2
tern	66.6	33.1	7/13/05	196	2
tern	67.7	-164.5	7/13/05	196	2
tern	41.6	-70	7/13/05	196	2
tern	44.5	-67.1	7/13/05	196	2
tern	40.8	-72.7	7/13/05	196	2
tern	65.7	-102.1	7/14/05	197	2
tern	65.7	-102.1	7/15/05	198	2
tern	60.5	-151.2	7/15/05	198	2
tern	65.7	-102.1	7/16/05	199	2
tern	55.4	-131.8	7/16/05	199	2
tern	41.6	-70	7/16/05	199	2
tern	66	-17.4	7/17/05	200	2
tern	65.7	-102.1	7/18/05	201	2
tern	57.7	18.4	7/20/05	203	2
tern	58.7	-134.9	7/20/05	203	2
tern	44.5	-67.1	7/20/05	203	2
tern	65.7	-102.1	7/21/05	204	2
tern	58.3	-134.6	7/21/05	204	2
tern	65.7	-102.1	7/22/05	205	2
tern	61.1	-149.8	7/22/05	205	2
tern	58.3	-134.6	7/22/05	205	2
tern	41.6	-70	7/22/05	205	2
tern	63.7	-104.4	7/23/05	206	2
tern	65.7	-102.1	7/23/05	206	2
tern	56	-3.1	7/23/05	206	2
tern	71.3	-156.8	7/23/05	206	2
tern	41.6	-70	7/23/05	206	2
tern	46.9	-124.5	7/23/05	206	2
tern	46.9	-124.5	7/23/05	206	2
tern	63.8	-104.2	7/24/05	207	2
tern	65.7	-102.1	7/24/05	207	2
tern	58.3	-134.6	7/24/05	207	2
tern	44.4	-68.2	7/24/05	207	2
tern	43.9	-69.4	7/24/05	207	2
tern	66	-103.9	7/25/05	208	2
tern	60.2	-150.3	7/25/05	208	2
tern	44.5	-67.1	7/25/05	208	2
tern	45.1	-67.5	7/25/05	208	2
tern	46.3	-60.2	7/26/05	209	2
tern	64	-103.9	7/26/05	209	2
tern	48.5	-58.4	7/27/05	210	2
tern	64.3	-103	7/27/05	210	2
tern	56.7	16.6	7/27/05	210	2
tern	56.7	16.6	7/27/05	210	2
tern	59.8	-151.9	7/27/05	210	2
tern	71.3	-156.8	7/27/05	210	2
tern	64.3	-102.8	7/28/05	211	2
tern	64.3	-102.7	7/28/05	211	2
tern	58.7	-134.9	7/28/05	211	2
tern	71.3	-156.8	7/28/05	211	2
tern	64.2	-102.5	7/29/05	212	2
tern	64.1	-102.6	7/29/05	212	2
tern	64.3	-102.7	7/29/05	212	2
tern	71.3	-156.8	7/29/05	212	2
tern	64.3	-101.9	7/30/05	213	2
tern	63.5	-149.4	7/30/05	213	2
tern	71.3	-156.8	7/30/05	213	2
tern	64.3	-101.9	7/31/05	214	2
tern	64.5	-101.5	7/31/05	214	2
tern	71.3	-156.8	7/31/05	214	2
tern	64.5	-101.5	8/1/05	214	2
tern	64.5	-101.5	8/1/05	214	2
tern	71.3	-156.8	8/1/05	214	2
tern	71.3	-156.8	8/2/05	215	2
tern	44.5	-67.1	8/2/05	215	2
tern	71.3	-156.8	8/3/05	216	2
tern	64.6	-100.7	8/4/05	217	2
tern	71.3	-156.8	8/4/05	217	2
tern	58.3	-134.6	8/5/05	218	2
tern	71.3	-156.8	8/5/05	218	2
tern	64.1	-22.7	8/6/05	219	2
tern	66	-17.4	8/6/05	219	2
tern	58.3	-134.6	8/6/05	219	2
tern	58.3	-134.6	8/6/05	219	2
tern	71.3	-156.8	8/6/05	219	2
tern	46.9	-124.5	8/6/05	219	2
tern	64.1	-21.9	8/7/05	220	2
tern	58.5	5.7	8/7/05	220	2
tern	71.3	-156.8	8/7/05	220	2
tern	46.9	-124.5	8/7/05	220	2
tern	46.9	-124.5	8/7/05	220	2
tern	46.9	-124.5	8/7/05	220	2
tern	46.9	-124.5	8/7/05	220	2
tern	62.6	-105.8	8/8/05	221	2
tern	64.2	-22	8/8/05	221	2
tern	64.2	-22	8/8/05	221	2
tern	71.3	-156.8	8/8/05	221	2
tern	65.7	-20.3	8/9/05	222	2
tern	65.6	-17	8/9/05	222	2
tern	65.7	-18.1	8/9/05	222	2
tern	71.3	-156.8	8/9/05	222	2
tern	59.6	-139.7	8/9/05	222	2
tern	62.6	-106.8	8/10/05	223	2
tern	64.8	-23.1	8/10/05	223	2
tern	64.5	-22	8/10/05	223	2
tern	65.7	-20.3	8/10/05	223	2
tern	66	-17.4	8/10/05	223	2
tern	71.3	-156.8	8/10/05	223	2
tern	61.2	-93.9	8/11/05	224	2
tern	64.1	-22.7	8/11/05	224	2
tern	71.3	-156.8	8/11/05	224	2
tern	44.7	-66.8	8/12/05	225	2
tern	71.3	-156.8	8/12/05	225	2
tern	66	-17.4	8/13/05	226	2
tern	71.3	-156.8	8/13/05	226	2
tern	41.6	-70	8/13/05	226	2
tern	46.9	-124.5	8/13/05	226	2
tern	46.9	-124.5	8/13/05	226	2
tern	46.9	-124.5	8/13/05	226	2
tern	44.8	-63	8/14/05	227	2
tern	71.3	-156.8	8/14/05	227	2
tern	44.8	-63	8/15/05	228	2
tern	64.8	-147.7	8/15/05	228	2
tern	48.2	-69.6	8/16/05	229	2
tern	71.3	-156.8	8/16/05	229	2
tern	38	-123.5	8/16/05	229	2
tern	38.2	-123.5	8/16/05	229	2
tern	38.2	-123.5	8/16/05	229	2
tern	71.3	-156.8	8/17/05	230	2
tern	43.9	-69.4	8/17/05	230	2
tern	71.3	-156.8	8/19/05	232	2
tern	41.6	-70	8/19/05	232	2
tern	63.9	-22.5	8/20/05	233	2
tern	71.3	-156.8	8/20/05	233	2
tern	46.9	-124.5	8/20/05	233	2
tern	46.9	-124.5	8/20/05	233	2
tern	46.9	-124.5	8/20/05	233	2
tern	71.3	-156.8	8/21/05	234	2
tern	81.3	-78.2	8/22/05	235	2
tern	71.3	-156.8	8/24/05	237	2
tern	71.3	-156.8	8/25/05	238	2
tern	66	-17.4	8/26/05	239	2
tern	71.3	-156.8	8/26/05	239	2
tern	56.3	-2.6	8/27/05	240	2
tern	71.3	-156.8	8/28/05	241	2
tern	42.9	-70.8	8/31/05	244	2
tern	62.5	-114.3	9/2/05	246	2
tern	36.8	-122	9/2/05	246	2
tern	44.7	-66.5	9/5/05	249	2
tern	44.9	-66.8	9/7/05	251	2
tern	46.9	-124.5	9/8/05	252	2
tern	52.1	-0.5	9/10/05	254	2
tern	63.9	-22.5	9/10/05	254	2
tern	63.9	-22.5	9/10/05	254	2
tern	36.6	-122.5	9/11/05	255	2
tern	36.6	-122.5	9/11/05	255	2
tern	46.9	-124.5	9/11/05	255	2
tern	46.9	-124.5	9/11/05	255	2
tern	46.7	-92	9/20/05	264	2
tern	52.2	1.6	9/24/05	268	2
tern	46.7	-92	9/24/05	268	2
tern	46.7	-92	9/24/05	268	2
tern	46.7	-92	9/24/05	268	2
tern	46.7	-92	9/24/05	268	2
tern	46.7	-92	9/24/05	268	2
tern	46.7	-92.1	9/25/05	269	2
tern	54.2	-0.3	10/23/05	297	2
tern	-32.8	-71.6	11/1/05	306	2
tern	-33.6	-71.6	11/9/05	314	2
tern	-33	-71.8	11/10/05	315	2
tern	-54	-38	11/27/05	332	1
tern	-54.3	-36.5	11/28/05	333	1
tern	-54.6	-36	11/29/05	334	1
tern	-54.8	-35.8	11/29/05	334	1
tern	-61	-54.8	12/2/05	337	1
tern	-62.3	-59.8	12/3/05	338	1
tern	-62.5	-59.8	12/3/05	338	1
tern	-64.7	-62.2	12/4/05	339	1
tern	-64.7	-62.2	12/4/05	339	2
tern	-64.7	-62.6	12/5/05	340	1
tern	-65.2	-64.3	12/11/05	346	1
tern	-65.2	-64.3	12/11/05	346	2
tern	-54.8	-68.4	12/12/05	347	2
tern	-54.1	-37.3	12/16/05	351	1
tern	-54.1	-37.1	1/14/06	14	1
tern	-54.1	-37.1	1/14/06	14	2
tern	-54.4	-36.2	1/16/06	16	1
tern	-63.2	-56.9	1/19/06	19	1
tern	-62.1	-57.9	1/20/06	20	1
tern	-54	-38	2/13/06	43	1
tern	-54	-38	2/13/06	43	2
tern	-62.6	-59.9	2/20/06	50	1
tern	-65.2	-64.2	2/22/06	52	1
tern	57.3	23.7	4/16/06	107	2
tern	58.3	-134.6	4/21/06	112	2
tern	32.3	-64.9	4/28/06	119	2
tern	32.3	-64.9	4/28/06	119	2
tern	58.3	-134.6	4/28/06	119	2
tern	51.8	-1.3	4/29/06	120	2
tern	58.4	-134.6	4/30/06	121	2
tern	60.5	-145.8	4/30/06	121	2
tern	58.4	-134.5	5/3/06	125	2
tern	61.2	-149.9	5/4/06	126	2
tern	60.1	-151.2	5/4/06	126	2
tern	60.5	-145.8	5/5/06	127	2
tern	32.3	-64.9	5/6/06	128	2
tern	32.3	-64.9	5/6/06	128	2
tern	66	-17.4	5/6/06	128	2
tern	58.7	-135	5/6/06	128	2
tern	59.6	-151.6	5/6/06	128	2
tern	66	-17.4	5/7/06	129	2
