COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Atlantic // 2=Horned // 3=Tufted
puffin	46.9	-124.5	7/25/87	208	3
puffin	43.9	-68.9	7/26/87	209	1
puffin	46.4	-60.4	8/1/87	214	1
puffin	48.4	-124.6	8/5/87	218	3
puffin	50.9	-128.2	8/8/87	221	3
puffin	46.3	-60.5	8/11/87	224	1
puffin	41.8	-124.2	8/15/87	228	3
puffin	46.9	-124.1	8/16/87	229	3
puffin	48.1	-122.6	8/16/87	229	3
puffin	54.1	-0.1	8/19/87	232	1
puffin	42.3	-124.4	8/21/87	234	2
puffin	42.3	-124.4	8/21/87	234	3
puffin	46.9	-124.5	8/21/87	234	3
puffin	48.5	-123	8/24/87	237	3
puffin	46.9	-124.5	8/26/87	239	3
puffin	48.4	-124.7	8/29/87	242	3
puffin	46.9	-124.5	8/29/87	242	3
puffin	46.9	-124.5	8/31/87	244	3
puffin	46.9	-124.5	8/31/87	244	3
puffin	46.9	-124.5	8/31/87	244	3
puffin	46.9	-124.5	9/6/87	250	3
puffin	40.8	-124.6	9/18/87	262	3
puffin	43.9	-66.4	9/19/87	263	1
puffin	46.9	-124.5	10/4/87	278	3
puffin	43.8	-69.3	12/27/87	362	1
puffin	43.8	-69.3	12/28/87	363	1
puffin	42.1	-70.2	2/23/88	53	1
puffin	54.1	-0.2	2/27/88	57	1
puffin	54.1	-0.2	2/27/88	57	1
puffin	56	-2.9	4/1/88	92	1
puffin	55.9	-2.1	4/3/88	94	1
puffin	54.1	-0.2	4/17/88	108	1
puffin	50.5	-2.5	4/21/88	112	1
puffin	50.5	-2.5	4/24/88	115	1
puffin	45.5	-124	4/26/88	117	3
puffin	45.5	-124	4/26/88	117	3
puffin	44.8	-124.1	5/5/88	127	3
puffin	50.5	-2.5	5/7/88	129	1
puffin	46.9	-124.5	5/7/88	129	3
puffin	46.9	-124.5	5/7/88	129	3
puffin	49.2	-126.1	5/8/88	130	3
puffin	59.7	-151.2	5/15/88	137	2
puffin	52.9	173	5/15/88	137	3
puffin	59.7	-151.2	5/15/88	137	3
puffin	52.9	173	5/16/88	138	3
puffin	52.9	173	5/17/88	139	2
puffin	52.9	173	5/17/88	139	3
puffin	52.9	173	5/18/88	140	2
puffin	52.9	173	5/18/88	140	3
puffin	52.9	173	5/19/88	141	2
puffin	52.9	173	5/19/88	141	3
puffin	52.9	173	5/20/88	142	3
puffin	52.9	173	5/21/88	143	2
puffin	52.9	173	5/21/88	143	3
puffin	63.8	-171.7	6/3/88	155	2
puffin	63.8	-171.7	6/3/88	155	3
puffin	63.8	-171.7	6/6/88	158	2
puffin	63.8	-171.7	6/6/88	158	3
puffin	57.5	-153.4	6/7/88	159	2
puffin	57.5	-153.4	6/7/88	159	3
puffin	50.6	-4.9	6/8/88	160	1
puffin	56.3	-158.4	6/8/88	160	2
puffin	56.3	-158.4	6/8/88	160	3
puffin	50.6	-4.9	6/9/88	161	1
puffin	59	-3.1	6/9/88	161	1
puffin	53.9	-166.5	6/9/88	161	2
puffin	57.2	-170.3	6/9/88	161	2
puffin	53.9	-166.5	6/9/88	161	3
puffin	57.2	-170.3	6/9/88	161	3
puffin	58.6	-3.1	6/10/88	162	1
puffin	57.2	-170.3	6/10/88	162	2
puffin	57.2	-170.3	6/10/88	162	3
puffin	52.1	-131.2	6/11/88	163	2
puffin	52.1	-131.2	6/11/88	163	3
puffin	51.9	-131	6/11/88	163	3
puffin	52.1	-130.9	6/11/88	163	3
puffin	51.9	-131	6/11/88	163	3
puffin	52.1	-131.2	6/12/88	164	2
puffin	52.1	-131.2	6/12/88	164	3
puffin	52.1	-131.3	6/12/88	164	3
puffin	52.2	-131.1	6/12/88	164	3
puffin	47	-124.2	6/12/88	164	3
puffin	59.8	-149.7	6/13/88	165	2
puffin	59.8	-149.7	6/13/88	165	3
puffin	47.5	-52.7	6/15/88	167	1
puffin	58.2	-3.5	6/16/88	168	1
puffin	47.9	-124.6	6/23/88	175	3
puffin	44.5	-67.1	6/25/88	177	1
puffin	43.9	-69.4	7/1/88	184	1
puffin	54.3	-164.7	7/1/88	184	2
puffin	54.3	-164.7	7/1/88	184	3
puffin	53.3	-4.7	7/4/88	187	1
puffin	60.8	-148.1	7/13/88	196	2
puffin	60	-149.4	7/17/88	200	2
puffin	60	-149.4	7/17/88	200	3
puffin	59.7	-151.7	7/18/88	201	2
puffin	59.7	-151.7	7/18/88	201	3
puffin	59.6	-151.5	7/19/88	202	3
puffin	53.3	-4.4	7/20/88	203	1
puffin	57.7	-152.7	7/20/88	203	2
puffin	57.7	-152.7	7/20/88	203	3
puffin	48.4	-122.8	7/20/88	203	3
puffin	57.7	-152.7	7/21/88	204	2
puffin	57.7	-152.7	7/21/88	204	3
puffin	49.2	-126	7/22/88	205	3
puffin	45.9	-124	7/22/88	205	3
puffin	42.3	-124.4	8/1/88	214	3
puffin	48.1	-123.1	8/1/88	214	3
puffin	42.1	-124.4	8/3/88	216	3
puffin	48.4	-124.7	8/5/88	218	3
puffin	48.4	-124.6	8/7/88	220	3
puffin	50.3	-63.2	8/11/88	224	1
puffin	58.7	-136.5	8/31/88	244	3
puffin	44.3	-66.4	9/1/88	245	1
puffin	52.3	1.7	9/4/88	248	1
puffin	59.6	-149.6	9/8/88	252	2
puffin	59.6	-149.6	9/8/88	252	3
puffin	48.4	-124.7	9/8/88	252	3
puffin	46.9	-124.1	9/9/88	253	3
puffin	46.9	-124.1	9/10/88	254	3
puffin	36.7	-122.1	9/11/88	255	3
puffin	48.4	-124.7	9/11/88	255	3
puffin	46.9	-124.5	9/11/88	255	3
puffin	44.5	-124.8	9/13/88	257	3
puffin	36.7	-122.1	9/25/88	269	3
puffin	57.4	-55.7	10/23/88	297	1
puffin	36.6	-122.5	12/29/88	364	3
puffin	33.5	-118.9	2/26/89	56	3
puffin	33.5	-118.9	2/26/89	56	3
puffin	45.9	-124	4/20/89	111	3
puffin	41.1	-124.2	4/30/89	121	3
puffin	49.2	-126.1	5/4/89	126	3
puffin	41.1	-124.2	5/9/89	131	3
puffin	43.8	-124.2	5/11/89	133	3
puffin	52.9	173	5/14/89	136	3
puffin	52.9	173	5/17/89	139	3
puffin	49.2	-126.1	5/18/89	140	3
puffin	52.9	173	5/18/89	140	3
puffin	52.9	173	5/19/89	141	2
puffin	52.9	173	5/21/89	143	3
puffin	63.8	-171.7	5/31/89	153	2
puffin	63.8	-171.7	5/31/89	153	3
puffin	63.8	-171.7	6/1/89	153	2
puffin	63.8	-171.7	6/1/89	153	3
puffin	63.8	-171.7	6/2/89	154	2
puffin	63.8	-171.7	6/2/89	154	3
puffin	63.8	-171.7	6/3/89	155	2
puffin	63.8	-171.7	6/3/89	155	3
puffin	63.8	-171.7	6/4/89	156	2
puffin	63.8	-171.7	6/4/89	156	3
puffin	63.8	-171.7	6/5/89	157	2
puffin	63.8	-171.7	6/5/89	157	3
puffin	64.8	-165.6	6/7/89	159	3
puffin	57.2	-170.3	6/10/89	162	2
puffin	57.2	-170.3	6/10/89	162	3
puffin	57.2	-170.3	6/11/89	163	2
puffin	57.2	-170.3	6/11/89	163	3
puffin	57.2	-170.3	6/12/89	164	2
puffin	57.2	-170.3	6/12/89	164	3
puffin	57.2	-170.3	6/13/89	165	2
puffin	57.2	-170.3	6/13/89	165	3
puffin	59.6	-151.4	6/15/89	167	3
puffin	47.3	-59.5	6/16/89	168	1
puffin	59.6	-151.4	6/16/89	168	3
puffin	53.3	-4.7	6/17/89	169	1
puffin	43.8	-69.6	6/25/89	177	1
puffin	59.8	-150.2	6/28/89	180	2
puffin	52.4	175.9	6/28/89	180	3
puffin	59.8	-150.2	6/29/89	181	3
puffin	52.4	175.9	6/30/89	182	3
puffin	48.8	-3	7/1/89	184	1
puffin	45.9	-124	7/5/89	188	3
puffin	58.7	-136.5	7/9/89	192	2
puffin	58.7	-136.5	7/9/89	192	3
puffin	47.3	-52.8	7/10/89	193	1
puffin	47.3	-52.8	7/10/89	193	1
puffin	51.7	-5.3	7/15/89	198	1
puffin	51.7	-5.3	7/16/89	199	1
puffin	57.6	-6.8	7/27/89	210	1
puffin	57.6	-6.8	7/27/89	210	1
puffin	43.8	-68.9	7/29/89	212	1
puffin	51.3	-56.9	8/3/89	216	1
puffin	51.3	-56.9	8/3/89	216	1
puffin	51.4	-57.2	8/3/89	216	1
puffin	51.4	-57.2	8/3/89	216	1
puffin	51.4	-57.2	8/3/89	216	1
puffin	44	-124.1	8/5/89	218	3
puffin	44.4	-68.2	8/8/89	221	1
puffin	47.2	-52.8	8/15/89	228	1
puffin	48.4	-124.7	8/18/89	231	3
puffin	44.2	-66.4	8/24/89	237	1
puffin	36.7	-122.1	8/27/89	240	3
puffin	70	-142.6	8/31/89	244	2
puffin	46.9	-124.5	10/8/89	282	3
puffin	46.9	-124.5	10/8/89	282	3
puffin	53.3	-4.6	4/22/90	113	1
puffin	53.3	-5.7	4/22/90	113	1
puffin	52.1	-5.7	4/29/90	120	1
puffin	45.9	-124	5/2/90	124	3
puffin	58.7	-3.5	5/3/90	125	1
puffin	60.8	-0.9	5/7/90	129	1
puffin	60.3	-1.3	5/9/90	131	1
puffin	49.9	-6.4	5/21/90	143	1
puffin	43.1	-124.4	6/2/90	154	3
puffin	45.3	-124	6/2/90	154	3
puffin	51.2	-4.7	6/3/90	155	1
puffin	47.1	-59.6	6/13/90	165	1
puffin	47.1	-59.6	6/13/90	165	1
puffin	38	-123	6/13/90	165	2
puffin	38	-123	6/16/90	168	2
puffin	44.5	-67.1	6/17/90	169	1
puffin	46.4	-60.4	6/21/90	173	1
puffin	60.8	-147.4	6/21/90	173	3
puffin	51.2	-4.7	6/23/90	175	1
puffin	46.4	-60.4	6/26/90	178	1
puffin	46.4	-60.4	6/26/90	178	1
puffin	45.5	-124	6/26/90	178	3
puffin	49.2	-126.1	6/27/90	179	3
puffin	51.2	-4.7	7/1/90	184	1
puffin	44.7	-124.1	7/1/90	184	3
puffin	59.6	-151.3	7/7/90	190	2
puffin	46.6	-53.5	7/8/90	191	1
puffin	37.7	-123	7/10/90	193	3
puffin	60.6	-151.4	7/16/90	199	2
puffin	60.6	-151.4	7/16/90	199	3
puffin	44.2	-67.8	7/18/90	201	1
puffin	46.4	-60.4	7/19/90	202	1
puffin	60.7	-147.1	7/25/90	208	3
puffin	46.6	-53.5	7/28/90	211	1
puffin	60	-149.4	7/29/90	212	2
puffin	37.7	-123	7/29/90	212	3
puffin	44	-69.4	8/5/90	218	1
puffin	48.2	-123.2	8/5/90	218	3
puffin	48.1	-122.8	8/5/90	218	3
puffin	48.1	-122.8	8/5/90	218	3
puffin	60.5	-146.3	8/9/90	222	3
puffin	60.3	-146.7	8/11/90	224	2
puffin	60.5	-147.2	8/11/90	224	2
puffin	60.3	-146.7	8/11/90	224	3
puffin	60.5	-147.2	8/11/90	224	3
puffin	46.9	-124.5	8/11/90	224	3
puffin	46.9	-124.5	8/11/90	224	3
puffin	60.3	-148.2	8/12/90	225	2
puffin	37.7	-123	8/12/90	225	3
puffin	48.1	-122.8	8/14/90	227	3
puffin	44.3	-68.2	8/15/90	228	1
puffin	44.3	-68.2	8/16/90	229	1
puffin	36.6	-122.5	8/18/90	231	3
puffin	46.9	-124.2	8/18/90	231	3
puffin	46.9	-124.2	8/18/90	231	3
puffin	48.5	-64.2	8/27/90	240	1
puffin	47.2	-52.9	9/1/90	245	1
puffin	37	-122.7	9/9/90	253	3
puffin	37	-122.7	9/9/90	253	3
puffin	43.1	-124.4	9/23/90	267	2
puffin	36.9	-74.2	2/2/91	32	1
puffin	54.2	-0.3	3/13/91	74	1
puffin	41.1	-124.2	4/21/91	112	3
puffin	45.9	-124	5/2/91	124	3
puffin	46.9	-124.5	5/4/91	126	3
puffin	44.1	-124.1	5/8/91	130	3
puffin	45.9	-124	5/28/91	150	3
puffin	59.7	-149.7	6/1/91	153	2
puffin	59.7	-149.7	6/1/91	153	3
puffin	37.8	-122.5	6/3/91	155	3
puffin	43.1	-124.4	6/6/91	158	3
puffin	58.9	-152.2	6/8/91	160	2
puffin	43.9	-69.4	6/21/91	173	1
puffin	43.9	-69.4	6/21/91	173	1
puffin	47.3	-61.7	6/22/91	174	1
puffin	37.7	-123	6/22/91	174	3
puffin	48.1	-122.9	6/24/91	176	3
puffin	48.1	-122.9	6/24/91	176	3
puffin	70.4	31.1	6/26/91	178	1
puffin	70.4	31.2	6/26/91	178	1
puffin	46.6	-53.6	7/1/91	184	1
puffin	46.6	-53.5	7/1/91	184	1
puffin	44.4	-68.2	7/1/91	184	1
puffin	59.6	-151.6	7/1/91	184	2
puffin	59.6	-151.6	7/1/91	184	3
puffin	58.7	-136.1	7/3/91	186	2
puffin	58.7	-136.1	7/3/91	186	3
puffin	53.3	-4.7	7/5/91	188	1
puffin	47.9	-124.6	7/7/91	190	3
puffin	47.3	-52.8	7/13/91	196	1
puffin	47.1	-53	7/14/91	197	1
puffin	47.1	-53	7/15/91	198	1
puffin	44.7	-66.8	7/16/91	199	1
puffin	46.6	-53.5	7/16/91	199	1
puffin	44.5	-67.1	7/17/91	200	1
puffin	44.5	-67.1	7/17/91	200	1
puffin	54.1	-0.1	7/21/91	204	1
puffin	45	-124	7/25/91	208	3
puffin	55.6	-1.7	7/28/91	211	1
puffin	49.6	-2.9	8/13/91	226	1
puffin	46.9	-124.5	8/17/91	230	3
puffin	59.6	-151.6	8/24/91	237	2
puffin	59.6	-151.5	8/24/91	237	2
puffin	59.6	-151.6	8/24/91	237	3
puffin	59.6	-151.5	8/24/91	237	3
puffin	55.2	-162.8	9/1/91	245	2
puffin	55.2	-162.8	9/2/91	246	2
puffin	36.6	-122.5	9/6/91	250	3
puffin	47.3	-52.8	9/22/91	266	1
puffin	49.2	-126.1	9/25/91	269	3
puffin	43.8	-69.3	1/1/92	1	1
puffin	60.1	-149.4	2/1/92	31	2
puffin	36.9	-74.9	2/15/92	45	1
puffin	54.2	-0.3	2/29/92	59	1
puffin	56.2	-169.6	3/15/92	76	2
puffin	59.9	-1.3	4/4/92	95	1
puffin	41.1	-124.2	4/18/92	109	3
puffin	46.2	-124	4/19/92	110	3
puffin	45.9	-124	4/19/92	110	3
puffin	44.1	-124.1	4/19/92	110	3
puffin	50.5	-2.4	4/20/92	111	1
puffin	41.8	-124.2	5/2/92	124	3
puffin	48.2	-123.2	5/2/92	124	3
puffin	43.1	-124.4	5/11/92	133	3
puffin	52.9	173	5/12/92	134	3
puffin	52.9	173	5/13/92	135	3
puffin	58.1	-138.1	5/14/92	136	2
puffin	52.9	173	5/14/92	136	3
puffin	52.9	173	5/15/92	137	3
puffin	52.9	173	5/16/92	138	3
puffin	52.9	173	5/17/92	139	3
puffin	37.3	-124.2	5/17/92	139	3
puffin	45.9	-124	5/19/92	141	3
puffin	45.5	-124	5/19/92	141	3
puffin	46.9	-124.2	5/19/92	141	3
puffin	48.4	-124.7	5/20/92	142	3
puffin	52.9	173	5/21/92	143	3
puffin	59.3	-152	5/24/92	146	2
puffin	52.9	173	5/24/92	146	3
puffin	59.3	-152	5/24/92	146	3
puffin	52.9	173	5/26/92	148	2
puffin	52.9	173	5/28/92	150	3
puffin	52.9	173	5/29/92	151	3
puffin	39.2	-72.2	5/30/92	152	1
puffin	52.9	173	5/30/92	152	3
puffin	48.1	-52.8	5/31/92	153	1
puffin	52.9	173	5/31/92	153	3
puffin	52.9	173	6/1/92	153	3
puffin	52.9	173	6/2/92	154	2
puffin	52.9	173	6/2/92	154	3
puffin	44.5	-67.1	6/3/92	155	1
puffin	44.5	-67.1	6/3/92	155	1
puffin	52.9	173	6/3/92	155	2
puffin	52.9	173	6/3/92	155	3
puffin	44.4	-68.1	6/4/92	156	1
puffin	44.4	-68.1	6/4/92	156	1
puffin	52.9	173	6/5/92	157	2
puffin	52.9	173	6/5/92	157	3
puffin	47.3	-52.8	6/6/92	158	1
puffin	52.9	173	6/6/92	158	2
puffin	52.9	173	6/6/92	158	3
puffin	60	-149.4	6/10/92	162	2
puffin	60	-149.4	6/10/92	162	3
puffin	47.2	-59.2	6/13/92	165	1
puffin	58.9	-152	6/17/92	169	3
puffin	38	-123.5	6/20/92	172	3
puffin	38	-123.5	6/20/92	172	3
puffin	43.9	-66.9	6/23/92	175	1
puffin	43.8	-69.9	6/23/92	175	1
puffin	44.2	-67.6	6/23/92	175	1
puffin	44.5	-67.1	6/23/92	175	1
puffin	46.4	-60.4	6/26/92	178	1
puffin	46.4	-60.4	6/26/92	178	1
puffin	44.5	-67.1	6/26/92	178	1
puffin	53.3	-4.7	6/28/92	180	1
puffin	44.4	-68.3	6/29/92	181	1
puffin	59.6	-151.4	7/1/92	184	2
puffin	59.6	-151.4	7/1/92	184	3
puffin	44.3	-124.1	7/1/92	184	3
puffin	44.5	-67.1	7/3/92	186	1
puffin	54.2	-0.3	7/8/92	191	1
puffin	43.9	-68.8	7/12/92	195	1
puffin	43.9	-69.4	7/13/92	196	1
puffin	43.7	-124.2	7/15/92	198	3
puffin	58.7	-135	7/23/92	206	3
puffin	60.1	-149.4	8/1/92	214	2
puffin	60.1	-149.4	8/1/92	214	3
puffin	48.5	-123.1	8/4/92	217	3
puffin	48.2	-123.2	8/7/92	220	3
puffin	58.7	-136.5	8/8/92	221	3
puffin	59.9	-149.7	8/9/92	222	2
puffin	59.9	-149.7	8/9/92	222	3
puffin	55.5	-134.3	8/9/92	222	3
puffin	57	-135.6	8/9/92	222	3
puffin	58.7	-136.2	8/11/92	224	2
puffin	58.7	-136.2	8/11/92	224	3
puffin	44.5	-67.1	8/12/92	225	1
puffin	52.1	-131.2	8/15/92	228	3
puffin	60.6	-148.2	8/20/92	233	2
puffin	63.8	-171.7	8/23/92	236	2
puffin	63.8	-171.7	8/23/92	236	3
puffin	63.8	-171.7	8/24/92	237	2
puffin	63.8	-171.7	8/24/92	237	3
puffin	63.8	-171.7	8/25/92	238	2
puffin	63.8	-171.7	8/25/92	238	3
puffin	44.3	-68.1	8/26/92	239	1
puffin	63.8	-171.7	8/26/92	239	2
puffin	63.8	-171.7	8/26/92	239	3
puffin	46.9	-124.1	9/12/92	256	3
puffin	46.9	-124.5	10/3/92	277	3
puffin	49.9	-6.3	10/9/92	283	1
puffin	49.9	-6.3	10/13/92	287	1
puffin	49	-81.8	12/10/92	345	1
puffin	41.8	-70	12/13/92	348	1
puffin	41.8	-70	12/13/92	348	1
puffin	41.8	-70	12/13/92	348	1
puffin	50.5	-2.4	4/2/93	93	1
puffin	54.2	-0.3	5/12/93	134	1
puffin	60.8	-147.6	5/17/93	139	3
puffin	59.8	-151.9	5/23/93	145	2
puffin	55.9	-2.1	5/25/93	147	1
puffin	46	-123.7	5/28/93	150	3
puffin	63.8	-171.7	5/29/93	151	2
puffin	63.8	-171.7	5/29/93	151	3
puffin	47.9	-124.6	6/1/93	153	3
puffin	48.4	-124.7	6/1/93	153	3
puffin	59.6	-151.4	6/2/93	154	3
puffin	57.2	-170.3	6/4/93	156	2
puffin	63.8	-171.7	6/4/93	156	2
puffin	57.2	-170.3	6/4/93	156	3
puffin	63.8	-171.7	6/4/93	156	3
puffin	57.2	-170.3	6/5/93	157	2
puffin	63.8	-171.7	6/5/93	157	2
puffin	57.2	-170.3	6/5/93	157	3
puffin	63.8	-171.7	6/5/93	157	3
puffin	63.8	-171.7	6/6/93	158	2
puffin	63.8	-171.7	6/6/93	158	3
puffin	63.8	-171.7	6/7/93	159	2
puffin	63.8	-171.7	6/7/93	159	2
puffin	63.8	-171.7	6/7/93	159	3
puffin	63.8	-171.7	6/7/93	159	3
puffin	44.5	-67.1	6/9/93	161	1
puffin	63.8	-171.7	6/9/93	161	2
puffin	63.8	-171.7	6/9/93	161	3
puffin	44.5	-67.1	6/10/93	162	1
puffin	63.8	-171.7	6/10/93	162	2
puffin	63.8	-171.7	6/10/93	162	3
puffin	57.2	-170.2	6/12/93	164	2
puffin	57.2	-170.2	6/12/93	164	3
puffin	44.5	-67.1	6/13/93	165	1
puffin	44.9	-62.3	6/14/93	166	1
puffin	50.3	-5	6/14/93	166	1
puffin	44.3	-68.3	6/15/93	167	1
puffin	58.7	-136.2	6/15/93	167	2
puffin	58.7	-136.2	6/15/93	167	3
puffin	63.8	-171.7	6/16/93	168	2
puffin	63.8	-171.7	6/16/93	168	3
puffin	47.3	-52.8	6/17/93	169	1
puffin	47.3	-52.8	6/17/93	169	1
puffin	60	-149.4	6/17/93	169	2
puffin	59.8	-149.4	6/17/93	169	2
puffin	60.3	-150.5	6/17/93	169	2
puffin	60.3	-150.5	6/17/93	169	2
puffin	63.8	-171.7	6/17/93	169	2
puffin	59.6	-149.6	6/17/93	169	3
puffin	60.3	-150.5	6/17/93	169	3
puffin	60.3	-150.5	6/17/93	169	3
puffin	63.8	-171.7	6/17/93	169	3
puffin	59.6	-151.5	6/18/93	170	3
puffin	47.3	-54	6/19/93	171	1
puffin	63.8	-171.7	6/20/93	172	2
puffin	63.8	-171.7	6/20/93	172	3
puffin	60	-149.4	6/23/93	175	2
puffin	54.2	-0.3	7/8/93	191	1
puffin	44.2	-67.6	7/8/93	191	1
puffin	53.3	-4.7	7/11/93	194	1
puffin	78.2	15.6	7/12/93	195	1
puffin	47.5	-52.6	7/13/93	196	1
puffin	44.7	-124.1	7/13/93	196	3
puffin	44.3	-68.3	7/15/93	198	1
puffin	44.3	-68.1	7/15/93	198	1
puffin	44.5	-67.1	7/15/93	198	1
puffin	44.7	-66.8	7/17/93	200	1
puffin	44.5	-67.1	7/17/93	200	1
puffin	44.5	-67.1	7/18/93	201	1
puffin	58.7	-136.5	7/21/93	204	3
puffin	44.5	-67.1	7/23/93	206	1
puffin	60	-149.4	7/26/93	209	2
puffin	60	-149.4	7/26/93	209	3
puffin	59.9	-149.7	7/28/93	211	2
puffin	59.9	-149.7	7/28/93	211	3
puffin	46.3	-60.4	7/29/93	212	1
puffin	44.5	-67.1	8/1/93	214	1
puffin	50.3	-63.2	8/2/93	215	1
puffin	50.3	-63.2	8/8/93	221	1
puffin	44	-68.1	8/8/93	221	1
puffin	50.3	-63.2	8/9/93	222	1
puffin	35.9	-74.7	8/14/93	227	1
puffin	62.8	-82	8/15/93	228	1
puffin	43.8	-68.9	8/15/93	228	1
puffin	48.4	-124.7	8/15/93	228	3
puffin	56.5	-134.1	8/16/93	229	3
puffin	57.5	-134.2	8/25/93	238	3
puffin	63.8	-171.7	8/27/93	240	2
puffin	63.8	-171.7	8/27/93	240	3
puffin	59.6	-151.5	8/28/93	241	2
puffin	63.8	-171.7	8/28/93	241	2
puffin	63.8	-171.7	8/28/93	241	3
puffin	37.7	-123	8/28/93	241	3
puffin	63.8	-171.7	8/29/93	242	2
puffin	63.8	-171.7	8/29/93	242	3
puffin	63.8	-171.7	8/30/93	243	2
puffin	63.8	-171.7	8/30/93	243	3
puffin	63.8	-171.7	8/31/93	244	2
puffin	63.8	-171.7	8/31/93	244	3
puffin	44.4	-68.2	9/1/93	245	1
puffin	44	-68.1	9/3/93	247	1
puffin	44.6	-63.4	9/18/93	262	1
puffin	48.9	-126.5	9/25/93	269	3
puffin	38	-123.5	10/9/93	283	3
puffin	39.2	-72.2	12/11/93	346	1
puffin	41.9	144	1/18/94	18	3
puffin	37.1	-74.7	3/6/94	67	1
puffin	38.2	-74.3	3/12/94	73	1
puffin	54.2	-0.3	3/25/94	86	1
puffin	48.9	-126.5	4/17/94	108	3
puffin	59.6	-151.6	5/6/94	128	3
puffin	48.9	-126.5	5/12/94	134	3
puffin	52.8	173.2	5/16/94	138	3
puffin	52.8	173.1	5/17/94	139	2
puffin	52.9	173	5/18/94	140	2
puffin	52.9	173	5/18/94	140	3
puffin	43.9	-69.4	5/29/94	151	1
puffin	63.8	-171.7	5/29/94	151	2
puffin	63.8	-171.7	5/29/94	151	3
puffin	63.8	-171.7	5/30/94	152	2
puffin	63.8	-171.7	5/30/94	152	3
puffin	63.8	-171.7	5/30/94	152	3
puffin	63.8	-171.7	5/31/94	153	2
puffin	63.8	-171.7	5/31/94	153	3
puffin	63.8	-171.7	6/1/94	153	2
puffin	63.8	-171.7	6/1/94	153	3
puffin	63.8	-171.7	6/2/94	154	2
puffin	63.8	-171.7	6/2/94	154	3
puffin	59.6	-149.6	6/3/94	155	2
puffin	63.8	-171.7	6/3/94	155	2
puffin	59.6	-149.6	6/3/94	155	3
puffin	63.8	-171.7	6/3/94	155	3
puffin	63.8	-171.7	6/4/94	156	2
puffin	63.8	-171.7	6/4/94	156	3
puffin	57.2	-170.4	6/7/94	159	2
puffin	58.7	-136.5	6/13/94	165	2
puffin	58.7	-136.5	6/13/94	165	3
puffin	47.5	-52.6	6/15/94	167	1
puffin	47.5	-52.6	6/15/94	167	1
puffin	44.5	-67.1	6/15/94	167	1
puffin	59.8	-150.2	6/16/94	168	2
puffin	59.8	-150.2	6/16/94	168	2
puffin	59.8	-150.2	6/16/94	168	3
puffin	59.8	-150.2	6/16/94	168	3
puffin	58.9	-152.2	6/19/94	171	2
puffin	58.9	-152.2	6/19/94	171	3
puffin	52.4	175.9	6/20/94	172	2
puffin	52.4	175.9	6/20/94	172	3
puffin	54.1	-0.2	6/22/94	174	1
puffin	54.1	-0.2	6/22/94	174	1
puffin	50.2	-63.2	6/25/94	177	1
puffin	44.5	-67.1	6/26/94	178	1
puffin	45.9	-124	7/2/94	185	3
puffin	45.9	-124	7/2/94	185	3
puffin	44.1	-124.1	7/3/94	186	3
puffin	37.7	-123	7/9/94	192	3
puffin	57	-6.3	7/10/94	193	1
puffin	60.1	-149.4	7/10/94	193	2
puffin	60.1	-149.4	7/10/94	193	3
puffin	50.6	-2.4	7/16/94	199	1
puffin	47.9	-123.5	7/16/94	199	3
puffin	43.8	-67.3	7/30/94	213	1
puffin	48.4	-124.7	7/30/94	213	3
puffin	48.4	-124.7	7/30/94	213	3
puffin	37.7	-123	8/1/94	214	3
puffin	44.5	-67.1	8/6/94	219	1
puffin	60	-149.4	8/6/94	219	3
puffin	46.9	-124.5	8/6/94	219	3
puffin	46.9	-124.1	8/7/94	220	2
puffin	57.1	-134.8	8/9/94	222	3
puffin	58.2	-136.4	8/11/94	224	2
puffin	58.2	-136.4	8/11/94	224	3
puffin	47.9	-124.6	8/11/94	224	3
puffin	58.7	-136.5	8/12/94	225	3
puffin	46.9	-124.5	8/13/94	226	3
puffin	47.3	-52.8	8/22/94	235	1
puffin	47.3	-52.8	8/22/94	235	1
puffin	59.6	-149.6	8/25/94	238	2
puffin	59.6	-149.6	8/25/94	238	3
puffin	63.9	-22.5	8/28/94	241	1
puffin	44.1	-67.2	8/30/94	243	1
puffin	59.8	-149.7	9/5/94	249	2
puffin	59.8	-149.7	9/5/94	249	3
puffin	48.9	-126.5	9/11/94	255	3
puffin	45	-74.8	10/14/94	288	1
puffin	45	-74.8	10/15/94	289	1
puffin	45	-74.8	10/16/94	290	1
puffin	38	-123.5	11/13/94	318	3
puffin	38.1	-73.8	2/26/95	56	1
puffin	38.2	-74.3	2/26/95	56	1
puffin	38.1	-73.8	2/26/95	56	1
puffin	54.2	-0.3	3/4/95	65	1
puffin	45	-124	3/17/95	78	3
puffin	47.3	-3.2	4/4/95	95	1
puffin	63.8	-22.7	4/9/95	100	1
puffin	42.8	-124.6	4/9/95	100	3
puffin	63.9	-22.7	4/14/95	105	1
puffin	59.7	-151.2	5/7/95	129	3
puffin	44.4	-67.9	5/12/95	134	1
puffin	63.9	-22.5	5/13/95	135	1
puffin	59.7	-151.2	5/13/95	135	3
puffin	59.6	-151.4	5/15/95	137	3
puffin	59.6	-151.4	5/16/95	138	2
puffin	57.8	-152.4	5/17/95	139	2
puffin	57.8	-152.4	5/17/95	139	3
puffin	57.8	-152.4	5/18/95	140	3
puffin	58	-155	5/20/95	142	2
