COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE
galah	-29.5	152.3	9/23/97	267
galah	-35.2	145.3	12/31/97	366
galah	-35.7	144.9	12/31/97	366
galah	-35.2	145.3	12/31/97	366
galah	-35.7	144.9	12/31/97	366
galah	-35.6	145.2	1/1/98	1
galah	-35	144	1/1/98	1
galah	-35	144	1/1/98	1
galah	-35.6	145.2	1/1/98	1
galah	-33.7	150.3	2/9/99	39
galah	-33.4	150.9	4/22/99	113
galah	-33.9	151.2	4/15/99	106
galah	-33.1	150.2	4/29/99	120
galah	-28.4	153.1	6/13/99	165
galah	-33.9	151.2	8/24/99	237
galah	-29.2	141.7	12/19/99	354
galah	-33.1	148.9	12/15/99	350
galah	-33	148.9	12/15/99	350
galah	-32	148	12/16/99	351
galah	-31.8	147.8	12/16/99	351
galah	-31.7	147.8	12/16/99	351
galah	-29.5	152.3	1/23/00	23
galah	-34.1	151	1/21/00	21
galah	-35.3	147.7	1/27/00	27
galah	-35	144.9	1/23/00	23
galah	-33.7	150.3	2/7/00	37
galah	-33.7	150.3	2/8/00	38
galah	-36.4	148.6	2/13/00	43
galah	-36.4	148.6	2/12/00	42
galah	-33.7	150.3	4/15/00	106
galah	-33.7	150.3	7/31/00	214
galah	-33.8	151.1	11/9/00	314
galah	-33.9	151.2	4/8/01	99
galah	-32.8	151.9	11/1/01	306
galah	-32.8	151.9	11/1/01	306
galah	-36.1	146.9	12/30/01	365
galah	-34.3	148	1/3/02	3
galah	-33.7	151.1	1/6/02	6
galah	-30.4	152.8	1/9/02	9
galah	-36.3	148.2	1/2/02	2
galah	-33.8	148.7	1/4/02	4
galah	-30.4	151.6	6/7/02	159
galah	-34.8	150.6	6/12/02	164
galah	-34.8	150.6	6/12/02	164
galah	-34.9	150.6	7/29/02	212
galah	-35.5	145.2	10/29/02	303
galah	-35.5	145	10/28/02	302
galah	-35.5	145	10/29/02	303
galah	-35.5	145	10/28/02	302
galah	-35.6	145	10/29/02	303
galah	-35.7	144.9	10/28/02	302
galah	-34.1	151	10/7/02	281
galah	-32.9	151.7	10/9/02	283
galah	-33.8	151.1	10/13/02	287
galah	-33.9	151.2	11/18/02	323
galah	-35.5	144.9	11/1/02	306
galah	-36.1	146.9	3/8/03	69
galah	-36.1	146.9	4/21/03	112
galah	-34.3	146.1	4/18/03	109
galah	-34.1	151	8/13/03	226
galah	-33.7	150.9	10/20/03	294
galah	-29.2	141.3	10/9/03	283
galah	-33.1	141.6	10/10/03	284
galah	-29.1	141.2	10/10/03	284
galah	-28.5	152.5	10/16/03	290
galah	-34.6	150.8	10/30/03	304
galah	-33.7	150.9	10/20/03	294
galah	-33.9	151.2	11/25/03	330
galah	-31.6	145.2	11/30/03	335
galah	-35.5	145	11/8/03	313
galah	-35.5	145	11/8/03	313
galah	-32.9	151.8	11/27/03	332
galah	-32.7	151.3	12/2/03	337
galah	-32.7	152.2	3/1/04	62
galah	-33.1	151.7	8/31/04	244
galah	-32.9	151.7	8/30/04	243
galah	-33	151.6	8/31/04	244
galah	-30.9	149.3	9/26/04	270
galah	-35.5	145	9/15/04	259
galah	-34.8	146.5	9/28/04	272
galah	-30.7	150.7	9/24/04	268
galah	-30.9	149.3	9/25/04	269
galah	-34.3	146.1	9/18/04	262
galah	-32	148.9	9/21/04	265
galah	-35.5	145	9/16/04	260
galah	-34.3	146.1	9/19/04	263
galah	-30.7	150.7	9/23/04	267
galah	-32.3	148.6	9/20/04	264
galah	-31.3	149	9/22/04	266
galah	-34.8	146.6	9/27/04	271
galah	-33.8	148.2	11/20/04	325
galah	-33.8	148.2	11/22/04	327
galah	-33.9	151.2	1/5/05	5
galah	-33.4	148	2/15/05	45
galah	-32.8	151.3	5/3/05	125
galah	-30.9	153	5/10/05	132
galah	-33.9	151.2	7/29/05	212
galah	-37.1	149.3	7/25/05	208
