COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Blue-and-yellow // 2=Blue-headed // 3=
macaw	22.7	-98.9	12/28/91	363	7
macaw	25.7	-80.3	12/29/91	364	4
macaw	5.2	-67.8	12/29/91	364	9
macaw	10.4	-67.7	12/30/91	365	4
macaw	5.2	-67.8	1/1/92	1	1
macaw	7.8	-68.3	1/1/92	1	11
macaw	5.2	-67.8	1/2/92	2	8
macaw	7.8	-68.3	1/2/92	2	11
macaw	10.4	-85.3	1/4/92	4	11
macaw	10.4	-85.3	1/5/92	5	11
macaw	10.4	-85.3	1/11/92	11	11
macaw	-3.3	-72.9	1/14/92	14	1
macaw	9.7	-84.6	1/17/92	17	11
macaw	8.5	-83.6	1/22/92	22	11
macaw	8.5	-83.6	1/23/92	23	11
macaw	8.5	-83.6	1/29/92	29	11
macaw	8.7	-83.7	2/4/92	34	11
macaw	9.8	-84.6	2/8/92	38	11
macaw	9.8	-84.6	2/8/92	38	11
macaw	10.4	-84.0	2/9/92	39	5
macaw	9.8	-84.6	2/14/92	44	11
macaw	9.8	-84.6	2/15/92	45	11
macaw	10.4	-61.0	2/18/92	48	9
macaw	8.9	-68.0	2/22/92	52	11
macaw	-0.3	-75.9	3/6/92	67	1
macaw	-0.3	-75.9	3/6/92	67	4
macaw	-0.3	-75.9	3/6/92	67	11
macaw	-0.6	-75.5	3/7/92	68	1
macaw	-0.6	-75.5	3/8/92	69	4
macaw	-0.6	-75.5	3/8/92	69	9
macaw	-0.6	-75.3	3/10/92	71	4
macaw	-0.6	-75.3	3/10/92	71	9
macaw	-0.6	-75.3	3/10/92	71	11
macaw	17.2	-89.6	3/23/92	84	11
macaw	10.5	-85.4	3/24/92	85	11
macaw	9.8	-84.6	3/28/92	89	11
macaw	9.7	-69.6	4/2/92	93	4
macaw	9.7	-69.6	4/2/92	93	4
macaw	-0.5	-76.4	4/4/92	95	4
macaw	-0.5	-76.4	4/4/92	95	4
macaw	-0.5	-76.4	4/5/92	96	4
macaw	-0.5	-76.4	4/5/92	96	4
macaw	-0.5	-76.4	4/5/92	96	9
macaw	-0.5	-76.4	4/5/92	96	9
macaw	-0.5	-76.4	4/6/92	97	9
macaw	-0.5	-76.4	4/6/92	97	9
macaw	-0.5	-76.4	4/6/92	97	11
macaw	-0.5	-76.4	4/6/92	97	11
macaw	-0.5	-76.4	4/7/92	98	4
macaw	-0.5	-76.4	4/7/92	98	4
macaw	-0.5	-76.4	4/7/92	98	9
macaw	-0.5	-76.4	4/7/92	98	9
macaw	-0.5	-76.4	4/7/92	98	11
macaw	-0.5	-76.4	4/7/92	98	11
macaw	-0.5	-76.4	4/8/92	99	4
macaw	-0.5	-76.4	4/8/92	99	4
macaw	-0.5	-76.4	4/9/92	100	1
macaw	-0.5	-76.4	4/9/92	100	4
macaw	-0.5	-76.4	4/10/92	101	1
macaw	-0.5	-76.4	4/10/92	101	1
macaw	-0.5	-76.4	4/10/92	101	4
macaw	-0.5	-76.4	4/10/92	101	4
macaw	-0.5	-76.4	4/10/92	101	9
macaw	-0.5	-76.4	4/10/92	101	9
macaw	-0.7	-77.7	4/14/92	105	4
macaw	-0.7	-77.7	4/14/92	105	4
macaw	25.7	-80.2	5/18/92	140	1
macaw	-13.1	-69.6	5/21/92	143	1
macaw	-13.1	-69.6	5/21/92	143	2
macaw	-13.1	-69.6	5/21/92	143	8
macaw	-13.1	-69.6	5/21/92	143	11
macaw	-13.1	-69.6	5/22/92	144	1
macaw	-13.1	-69.6	5/22/92	144	2
macaw	-13.1	-69.6	5/22/92	144	4
macaw	-13.1	-69.6	5/22/92	144	8
macaw	-13.1	-69.6	5/22/92	144	9
macaw	-13.1	-69.6	5/22/92	144	11
macaw	-13.1	-69.6	5/23/92	145	1
macaw	-13.1	-69.6	5/23/92	145	8
macaw	-13.1	-69.6	5/23/92	145	11
macaw	-13.1	-69.6	5/24/92	146	1
macaw	-13.1	-69.6	5/24/92	146	8
macaw	-13.1	-69.6	5/24/92	146	9
macaw	-13.1	-69.6	5/24/92	146	11
macaw	-13.1	-69.6	5/25/92	147	1
macaw	-13.1	-69.6	5/25/92	147	8
macaw	-13.1	-69.6	5/25/92	147	11
macaw	-13.1	-69.6	5/26/92	148	1
macaw	-13.1	-69.6	5/26/92	148	8
macaw	-13.1	-69.6	5/26/92	148	9
macaw	-13.1	-69.6	5/26/92	148	11
macaw	-13.1	-69.6	5/27/92	149	1
macaw	-13.1	-69.6	5/27/92	149	4
macaw	-13.1	-69.6	5/27/92	149	8
macaw	-13.1	-69.6	5/27/92	149	9
macaw	-13.1	-69.6	5/27/92	149	11
macaw	-13.1	-69.6	5/28/92	150	1
macaw	-13.1	-69.6	5/28/92	150	4
macaw	-13.1	-69.6	5/28/92	150	8
macaw	-13.1	-69.6	5/28/92	150	9
macaw	-13.1	-69.6	5/28/92	150	11
macaw	-13.1	-69.6	5/29/92	151	1
macaw	-13.1	-69.6	5/29/92	151	4
macaw	-13.1	-69.6	5/29/92	151	8
macaw	-13.1	-69.6	5/29/92	151	9
macaw	-13.1	-69.6	5/29/92	151	11
macaw	-13.1	-69.6	5/30/92	152	1
macaw	-13.1	-69.6	5/30/92	152	11
macaw	-13.5	-69.7	6/3/92	155	11
macaw	-13.5	-69.7	6/4/92	156	8
macaw	-13.5	-69.7	6/4/92	156	11
macaw	-13.5	-69.7	6/6/92	158	11
macaw	-13.1	-69.6	6/7/92	159	1
macaw	-13.1	-69.6	6/7/92	159	4
macaw	-13.1	-69.6	6/7/92	159	4
macaw	-13.1	-69.6	6/7/92	159	8
macaw	-13.1	-69.6	6/7/92	159	8
macaw	-13.1	-69.6	6/7/92	159	11
macaw	-13.1	-69.6	6/7/92	159	11
macaw	-13.1	-69.6	6/8/92	160	1
macaw	-13.1	-69.6	6/8/92	160	8
macaw	-13.1	-69.6	6/9/92	161	1
macaw	-13.1	-69.6	6/9/92	161	4
macaw	-13.1	-69.6	6/9/92	161	8
macaw	-13.1	-69.6	6/9/92	161	11
macaw	-13.1	-69.6	6/10/92	162	1
macaw	-13.1	-69.6	6/10/92	162	8
macaw	-13.1	-69.6	6/10/92	162	11
macaw	-13.1	-69.6	6/11/92	163	1
macaw	-13.1	-69.6	6/11/92	163	4
macaw	-13.1	-69.6	6/11/92	163	8
macaw	-13.1	-69.6	6/11/92	163	9
macaw	-13.1	-69.6	6/11/92	163	11
macaw	-13.1	-69.6	6/12/92	164	1
macaw	-13.1	-69.6	6/12/92	164	4
macaw	-13.1	-69.6	6/12/92	164	8
macaw	-13.1	-69.6	6/12/92	164	11
macaw	-13.1	-69.6	6/13/92	165	1
macaw	-13.1	-69.6	6/13/92	165	4
macaw	-13.1	-69.6	6/13/92	165	8
macaw	-13.1	-69.6	6/13/92	165	11
macaw	-13.1	-69.6	6/14/92	166	1
macaw	-13.1	-69.6	6/14/92	166	4
macaw	-13.1	-69.6	6/14/92	166	8
macaw	-13.1	-69.6	6/14/92	166	9
macaw	-13.1	-69.6	6/14/92	166	11
macaw	-13.1	-69.6	6/15/92	167	1
macaw	-13.1	-69.6	6/15/92	167	4
macaw	-13.1	-69.6	6/15/92	167	8
macaw	-13.1	-69.6	6/15/92	167	11
macaw	-13.1	-69.6	6/16/92	168	1
macaw	-13.1	-69.6	6/16/92	168	4
macaw	-13.1	-69.6	6/16/92	168	8
macaw	-13.1	-69.6	6/16/92	168	9
macaw	-13.1	-69.6	6/16/92	168	11
macaw	-13.1	-69.6	6/17/92	169	1
macaw	-13.1	-69.6	6/17/92	169	4
macaw	-13.1	-69.6	6/17/92	169	9
macaw	-13.1	-69.6	6/17/92	169	11
macaw	-13.1	-69.6	6/18/92	170	1
macaw	-13.1	-69.6	6/18/92	170	11
macaw	-13.1	-69.6	6/19/92	171	1
macaw	-13.1	-69.6	6/19/92	171	4
macaw	-13.1	-69.6	6/19/92	171	8
macaw	-13.1	-69.6	6/19/92	171	11
macaw	-13.1	-69.6	6/20/92	172	1
macaw	-13.1	-69.6	6/20/92	172	4
macaw	-13.1	-69.6	6/20/92	172	8
macaw	-13.1	-69.6	6/20/92	172	11
macaw	-13.1	-69.6	6/21/92	173	1
macaw	-13.1	-69.6	6/21/92	173	4
macaw	-13.1	-69.6	6/21/92	173	8
macaw	-13.1	-69.6	6/21/92	173	11
macaw	-13.1	-69.6	6/22/92	174	1
macaw	-13.1	-69.6	6/22/92	174	4
macaw	-13.1	-69.6	6/22/92	174	8
macaw	-13.1	-69.6	6/22/92	174	9
macaw	-13.1	-69.6	6/22/92	174	11
macaw	-13.1	-69.6	6/23/92	175	1
macaw	-13.1	-69.6	6/23/92	175	8
macaw	-13.1	-69.6	6/23/92	175	9
macaw	-13.1	-69.6	6/24/92	176	1
macaw	-13.1	-69.6	6/24/92	176	8
macaw	-13.1	-69.6	6/24/92	176	11
macaw	-13.1	-69.6	6/25/92	177	1
macaw	-13.1	-69.6	6/25/92	177	4
macaw	-13.1	-69.6	6/25/92	177	8
macaw	-13.1	-69.6	6/25/92	177	9
macaw	-13.1	-69.6	6/25/92	177	11
macaw	-13.1	-69.6	6/26/92	178	1
macaw	-13.1	-69.6	6/26/92	178	4
macaw	-13.1	-69.6	6/26/92	178	8
macaw	-13.1	-69.6	6/26/92	178	9
macaw	-13.1	-69.6	6/26/92	178	11
macaw	-13.1	-69.6	6/27/92	179	1
macaw	-13.1	-69.6	6/27/92	179	4
macaw	-13.1	-69.6	6/27/92	179	8
macaw	-13.1	-69.6	6/27/92	179	9
macaw	-13.1	-69.6	6/27/92	179	11
macaw	-13.1	-69.6	6/28/92	180	1
macaw	-13.1	-69.6	6/28/92	180	8
macaw	-13.1	-69.6	6/29/92	181	1
macaw	-13.1	-69.6	6/29/92	181	4
macaw	-13.1	-69.6	6/29/92	181	8
macaw	-13.1	-69.6	6/29/92	181	11
macaw	-13.1	-69.6	6/30/92	182	1
macaw	-13.1	-69.6	6/30/92	182	8
macaw	-13.1	-69.6	6/30/92	182	11
macaw	-13.1	-69.6	7/1/92	184	1
macaw	-13.1	-69.6	7/1/92	184	8
macaw	-13.1	-69.6	7/1/92	184	11
macaw	-13.1	-69.6	7/2/92	185	1
macaw	-13.1	-69.6	7/2/92	185	4
macaw	-13.1	-69.6	7/2/92	185	8
macaw	-13.1	-69.6	7/2/92	185	11
macaw	-13.1	-69.6	7/3/92	186	1
macaw	-13.1	-69.6	7/3/92	186	4
macaw	-13.1	-69.6	7/3/92	186	8
macaw	-13.1	-69.6	7/3/92	186	9
macaw	-13.1	-69.6	7/3/92	186	11
macaw	-13.1	-69.6	7/4/92	187	1
macaw	-13.1	-69.6	7/4/92	187	4
macaw	-13.1	-69.6	7/4/92	187	8
macaw	-13.1	-69.6	7/4/92	187	9
macaw	-13.1	-69.6	7/4/92	187	11
macaw	-13.1	-69.6	7/5/92	188	1
macaw	-13.1	-69.6	7/5/92	188	8
macaw	-13.1	-69.6	7/5/92	188	11
macaw	-13.1	-69.6	7/6/92	189	1
macaw	-13.1	-69.6	7/6/92	189	4
macaw	-13.1	-69.6	7/6/92	189	8
macaw	-13.1	-69.6	7/6/92	189	9
macaw	9.7	-84.6	7/6/92	189	11
macaw	-13.1	-69.6	7/6/92	189	11
macaw	-13.1	-69.6	7/7/92	190	1
macaw	-13.1	-69.6	7/7/92	190	4
macaw	-13.1	-69.6	7/7/92	190	8
macaw	-13.1	-69.6	7/7/92	190	11
macaw	-13.1	-69.6	7/8/92	191	1
macaw	-13.1	-69.6	7/8/92	191	4
macaw	-13.1	-69.6	7/8/92	191	8
macaw	-13.1	-69.6	7/8/92	191	9
macaw	-13.1	-69.6	7/8/92	191	11
macaw	-13.1	-69.6	7/9/92	192	1
macaw	-13.1	-69.6	7/9/92	192	4
macaw	-13.1	-69.6	7/9/92	192	8
macaw	-13.1	-69.6	7/9/92	192	9
macaw	-13.1	-69.6	7/9/92	192	11
macaw	-13.1	-69.6	7/10/92	193	1
macaw	-13.1	-69.6	7/10/92	193	4
macaw	-13.1	-69.6	7/10/92	193	8
macaw	-13.1	-69.6	7/10/92	193	9
macaw	-13.1	-69.6	7/10/92	193	11
macaw	-13.1	-69.6	7/11/92	194	1
macaw	-13.1	-69.6	7/11/92	194	4
macaw	-13.1	-69.6	7/11/92	194	8
macaw	-13.1	-69.6	7/11/92	194	9
macaw	-13.1	-69.6	7/11/92	194	11
macaw	-13.1	-69.6	7/12/92	195	1
macaw	-13.1	-69.6	7/12/92	195	4
macaw	-13.1	-69.6	7/12/92	195	8
macaw	-13.1	-69.6	7/12/92	195	11
macaw	-13.1	-69.6	7/13/92	196	1
macaw	-13.1	-69.6	7/13/92	196	4
macaw	-13.1	-69.6	7/13/92	196	8
macaw	-13.1	-69.6	7/13/92	196	9
macaw	9.8	-84.6	7/13/92	196	11
macaw	-13.1	-69.6	7/13/92	196	11
macaw	-13.1	-69.6	7/14/92	197	1
macaw	-13.1	-69.6	7/14/92	197	4
macaw	-13.1	-69.6	7/14/92	197	8
macaw	-13.1	-69.6	7/14/92	197	11
macaw	-13.1	-69.6	7/15/92	198	1
macaw	-13.1	-69.6	7/15/92	198	4
macaw	-13.1	-69.6	7/15/92	198	8
macaw	-13.1	-69.6	7/15/92	198	9
macaw	-13.1	-69.6	7/15/92	198	11
macaw	-13.1	-69.6	7/16/92	199	1
macaw	-13.1	-69.6	7/16/92	199	4
macaw	-13.1	-69.6	7/16/92	199	8
macaw	-13.1	-69.6	7/17/92	200	1
macaw	-13.1	-69.6	7/17/92	200	4
macaw	-13.1	-69.6	7/17/92	200	8
macaw	-13.1	-69.6	7/17/92	200	11
macaw	-13.1	-69.6	7/18/92	201	1
macaw	-13.1	-69.6	7/18/92	201	9
macaw	-13.1	-69.6	7/18/92	201	11
macaw	-12.8	-69.3	7/19/92	202	1
macaw	-12.8	-69.3	7/19/92	202	9
macaw	-12.8	-69.3	7/19/92	202	11
macaw	-12.8	-69.3	7/20/92	203	1
macaw	-12.8	-69.3	7/20/92	203	11
macaw	-12.8	-69.3	7/21/92	204	1
macaw	-12.8	-69.3	7/21/92	204	4
macaw	-12.8	-69.3	7/21/92	204	8
macaw	-12.8	-69.3	7/21/92	204	9
macaw	-12.8	-69.3	7/22/92	205	1
macaw	-12.8	-69.3	7/22/92	205	11
macaw	-12.8	-69.3	7/23/92	206	1
macaw	-12.8	-69.3	7/23/92	206	8
macaw	-12.8	-69.3	7/24/92	207	1
macaw	-12.8	-69.3	7/24/92	207	8
macaw	-12.8	-69.3	7/25/92	208	1
macaw	-12.8	-69.3	7/25/92	208	8
macaw	-12.8	-69.3	7/26/92	209	1
macaw	-12.8	-69.3	7/26/92	209	8
macaw	-12.8	-69.3	7/26/92	209	11
macaw	-12.8	-69.3	7/27/92	210	1
macaw	-12.8	-69.3	7/27/92	210	8
macaw	-12.8	-69.3	7/27/92	210	9
macaw	-12.8	-69.3	7/27/92	210	11
macaw	-12.8	-69.3	7/28/92	211	1
macaw	-12.8	-69.3	7/28/92	211	11
macaw	-12.8	-69.3	7/29/92	212	1
macaw	-12.8	-69.3	7/29/92	212	4
macaw	-12.8	-69.3	7/29/92	212	11
macaw	-12.8	-69.3	7/30/92	213	1
macaw	-12.8	-69.3	7/31/92	214	1
macaw	-12.8	-69.3	7/31/92	214	4
macaw	-12.8	-69.3	7/31/92	214	8
macaw	-12.8	-69.3	7/31/92	214	11
macaw	-12.8	-69.3	8/1/92	214	1
macaw	-12.8	-69.3	8/1/92	214	4
macaw	-12.8	-69.3	8/1/92	214	8
macaw	-12.8	-69.3	8/1/92	214	9
macaw	-12.8	-69.3	8/1/92	214	11
macaw	-13.6	-61.0	8/4/92	217	4
macaw	-13.6	-61.0	8/4/92	217	11
macaw	-13.6	-61.0	8/5/92	218	1
macaw	-13.6	-61.0	8/5/92	218	4
macaw	-13.6	-61.0	8/5/92	218	11
macaw	-14.6	-60.9	8/8/92	221	1
macaw	6.4	-64.4	8/8/92	221	10
macaw	6.4	-64.4	8/8/92	221	11
macaw	-0.5	-76.4	8/9/92	222	9
macaw	6.2	-62.8	8/27/92	240	11
macaw	-0.5	-76.4	9/8/92	252	1
macaw	-0.5	-76.4	9/8/92	252	4
macaw	-0.5	-76.4	9/8/92	252	9
macaw	-0.5	-76.4	9/8/92	252	11
macaw	10.5	-84.1	9/22/92	266	5
macaw	9.8	-84.6	9/28/92	272	11
macaw	9.8	-84.6	11/8/92	313	11
macaw	9.8	-84.6	11/9/92	314	11
macaw	9.8	-84.6	11/10/92	315	11
macaw	8.4	-83.6	11/11/92	316	11
macaw	-15.2	-63.9	12/9/92	344	4
macaw	-15.2	-63.9	12/9/92	344	12
macaw	-17.8	-63.2	12/13/92	348	7
macaw	-0.5	-76.4	12/27/92	362	1
macaw	-0.5	-76.4	12/27/92	362	4
macaw	-0.5	-76.4	12/27/92	362	9
macaw	22.5	-99.3	12/29/92	364	7
macaw	22.5	-99.3	12/29/92	364	7
macaw	7.7	-77.5	1/3/93	3	1
macaw	7.7	-77.5	1/3/93	3	4
macaw	7.7	-77.5	1/3/93	3	5
macaw	7.7	-77.5	1/3/93	3	8
macaw	22.5	-99.3	1/9/93	9	7
macaw	10.7	-83.6	1/10/93	10	5
macaw	11.0	-84.7	1/13/93	13	11
macaw	10.4	-61.0	1/17/93	17	9
macaw	9.8	-84.6	1/24/93	24	11
macaw	8.5	-83.6	2/1/93	31	11
macaw	8.6	-83.5	2/2/93	32	11
macaw	7.8	-68.3	2/13/93	43	11
macaw	9.8	-84.6	2/14/93	44	11
macaw	7.8	-68.3	2/15/93	45	11
macaw	-14.4	-60.8	4/3/93	94	1
macaw	-14.4	-60.8	4/3/93	94	8
macaw	-0.5	-76.4	4/3/93	94	9
macaw	-14.4	-60.8	4/3/93	94	11
macaw	-0.5	-76.4	4/3/93	94	11
macaw	-0.5	-76.4	4/4/93	95	4
macaw	-0.5	-76.4	4/5/93	96	1
macaw	-17.8	-63.2	5/1/93	123	12
macaw	-13.1	-69.6	5/28/93	150	8
macaw	-13.1	-69.6	5/28/93	150	8
macaw	-13.1	-69.6	5/29/93	151	1
macaw	-13.1	-69.6	5/29/93	151	1
macaw	-13.1	-69.6	5/29/93	151	1
macaw	-13.1	-69.6	5/29/93	151	1
macaw	-13.1	-69.6	5/29/93	151	4
macaw	-13.1	-69.6	5/29/93	151	4
macaw	-13.1	-69.6	5/29/93	151	8
macaw	-13.1	-69.6	5/29/93	151	8
macaw	-13.1	-69.6	5/29/93	151	9
macaw	-13.1	-69.6	5/29/93	151	9
macaw	-13.1	-69.6	5/29/93	151	11
macaw	-13.1	-69.6	5/29/93	151	11
macaw	-13.1	-69.6	5/30/93	152	1
macaw	-13.1	-69.6	5/30/93	152	1
macaw	-13.1	-69.6	5/30/93	152	4
macaw	-13.1	-69.6	5/30/93	152	4
macaw	-13.1	-69.6	5/30/93	152	8
macaw	-13.1	-69.6	5/30/93	152	8
macaw	-13.1	-69.6	5/30/93	152	11
macaw	-13.1	-69.6	5/30/93	152	11
macaw	-13.1	-69.6	5/31/93	153	1
macaw	-13.1	-69.6	5/31/93	153	1
macaw	-13.1	-69.6	5/31/93	153	4
macaw	-13.1	-69.6	5/31/93	153	4
macaw	-13.1	-69.6	5/31/93	153	8
macaw	-13.1	-69.6	5/31/93	153	8
macaw	-13.1	-69.6	5/31/93	153	9
macaw	-13.1	-69.6	5/31/93	153	9
macaw	-13.1	-69.6	5/31/93	153	11
macaw	-13.1	-69.6	5/31/93	153	11
macaw	-13.1	-69.6	6/1/93	153	1
macaw	-13.1	-69.6	6/1/93	153	1
macaw	-13.1	-69.6	6/1/93	153	2
macaw	-13.1	-69.6	6/1/93	153	2
macaw	-13.1	-69.6	6/1/93	153	4
macaw	-13.1	-69.6	6/1/93	153	4
macaw	-13.1	-69.6	6/1/93	153	8
macaw	-13.1	-69.6	6/1/93	153	8
macaw	-13.1	-69.6	6/1/93	153	9
macaw	-13.1	-69.6	6/1/93	153	9
macaw	-13.1	-69.6	6/1/93	153	11
macaw	-13.1	-69.6	6/1/93	153	11
macaw	-13.1	-69.6	6/2/93	154	1
macaw	-13.1	-69.6	6/2/93	154	1
macaw	-13.1	-69.6	6/2/93	154	4
macaw	-13.1	-69.6	6/2/93	154	4
macaw	-13.1	-69.6	6/2/93	154	8
macaw	-13.1	-69.6	6/2/93	154	8
macaw	-13.1	-69.6	6/2/93	154	11
macaw	-13.1	-69.6	6/2/93	154	11
macaw	-13.1	-69.6	6/3/93	155	1
macaw	-13.1	-69.6	6/3/93	155	1
macaw	-13.1	-69.6	6/3/93	155	4
macaw	-13.1	-69.6	6/3/93	155	4
macaw	-13.1	-69.6	6/3/93	155	8
macaw	-13.1	-69.6	6/3/93	155	8
macaw	-13.1	-69.6	6/3/93	155	11
macaw	-13.1	-69.6	6/3/93	155	11
macaw	-13.1	-69.6	6/4/93	156	1
macaw	-13.1	-69.6	6/4/93	156	1
macaw	-13.1	-69.6	6/4/93	156	4
macaw	-13.1	-69.6	6/4/93	156	4
macaw	-13.1	-69.6	6/4/93	156	8
macaw	-13.1	-69.6	6/4/93	156	8
macaw	-13.1	-69.6	6/4/93	156	9
macaw	-13.1	-69.6	6/4/93	156	9
macaw	-13.1	-69.6	6/4/93	156	11
macaw	-13.1	-69.6	6/4/93	156	11
macaw	-13.1	-69.6	6/5/93	157	1
macaw	-13.1	-69.6	6/5/93	157	1
macaw	-13.1	-69.6	6/5/93	157	4
macaw	-13.1	-69.6	6/5/93	157	4
macaw	-13.1	-69.6	6/5/93	157	8
macaw	-13.1	-69.6	6/5/93	157	8
macaw	-13.1	-69.6	6/5/93	157	11
macaw	-13.1	-69.6	6/5/93	157	11
macaw	-13.1	-69.6	6/6/93	158	1
macaw	-13.1	-69.6	6/6/93	158	1
macaw	-13.1	-69.6	6/6/93	158	4
macaw	-13.1	-69.6	6/6/93	158	4
macaw	-13.1	-69.6	6/6/93	158	8
macaw	-13.1	-69.6	6/6/93	158	8
macaw	-13.1	-69.6	6/6/93	158	9
macaw	-13.1	-69.6	6/6/93	158	9
macaw	-13.1	-69.6	6/6/93	158	11
macaw	-13.1	-69.6	6/6/93	158	11
macaw	-13.1	-69.6	6/7/93	159	1
macaw	-13.1	-69.6	6/7/93	159	1
macaw	-13.1	-69.6	6/7/93	159	4
macaw	-13.1	-69.6	6/7/93	159	4
macaw	-13.1	-69.6	6/7/93	159	8
macaw	-13.1	-69.6	6/7/93	159	8
macaw	-13.1	-69.6	6/7/93	159	9
macaw	-13.1	-69.6	6/7/93	159	9
macaw	-13.1	-69.6	6/7/93	159	11
macaw	-13.1	-69.6	6/7/93	159	11
macaw	-13.1	-69.6	6/8/93	160	1
macaw	-13.1	-69.6	6/8/93	160	1
macaw	-13.1	-69.6	6/8/93	160	4
macaw	-13.1	-69.6	6/8/93	160	4
macaw	-13.1	-69.6	6/8/93	160	8
macaw	-13.1	-69.6	6/8/93	160	8
macaw	-13.1	-69.6	6/8/93	160	11
macaw	-13.1	-69.6	6/8/93	160	11
macaw	-13.1	-69.6	6/9/93	161	1
macaw	-13.1	-69.6	6/9/93	161	1
macaw	-13.1	-69.6	6/9/93	161	4
macaw	-13.1	-69.6	6/9/93	161	4
macaw	-13.1	-69.6	6/9/93	161	8
macaw	-13.1	-69.6	6/9/93	161	8
macaw	-13.1	-69.6	6/9/93	161	9
macaw	-13.1	-69.6	6/9/93	161	9
macaw	-13.1	-69.6	6/9/93	161	11
macaw	-13.1	-69.6	6/9/93	161	11
macaw	-13.1	-69.6	6/10/93	162	1
macaw	-13.1	-69.6	6/10/93	162	1
macaw	-13.1	-69.6	6/10/93	162	4
macaw	-13.1	-69.6	6/10/93	162	4
macaw	-13.1	-69.6	6/10/93	162	8
macaw	-13.1	-69.6	6/10/93	162	8
macaw	-13.1	-69.6	6/10/93	162	9
macaw	-13.1	-69.6	6/10/93	162	9
macaw	-13.1	-69.6	6/10/93	162	11
macaw	-13.1	-69.6	6/10/93	162	11
macaw	-13.1	-69.6	6/11/93	163	1
macaw	-13.1	-69.6	6/11/93	163	1
macaw	-13.1	-69.6	6/11/93	163	1
macaw	-13.1	-69.6	6/11/93	163	1
macaw	-13.1	-69.6	6/11/93	163	4
macaw	-13.1	-69.6	6/11/93	163	4
macaw	-13.1	-69.6	6/11/93	163	4
macaw	-13.1	-69.6	6/11/93	163	4
macaw	-13.1	-69.6	6/11/93	163	8
macaw	-13.1	-69.6	6/11/93	163	8
macaw	-13.1	-69.6	6/11/93	163	8
macaw	-13.1	-69.6	6/11/93	163	8
macaw	-13.1	-69.6	6/11/93	163	9
macaw	-13.1	-69.6	6/11/93	163	9
macaw	-13.1	-69.6	6/11/93	163	11
macaw	-13.1	-69.6	6/11/93	163	11
macaw	-13.1	-69.6	6/11/93	163	11
macaw	-13.1	-69.6	6/11/93	163	11
macaw	-13.1	-69.6	6/12/93	164	1
macaw	-13.1	-69.6	6/12/93	164	1
macaw	-13.1	-69.6	6/12/93	164	1
macaw	-13.1	-69.6	6/12/93	164	1
macaw	-13.1	-69.6	6/12/93	164	4
macaw	-13.1	-69.6	6/12/93	164	4
macaw	-13.1	-69.6	6/12/93	164	4
macaw	-13.1	-69.6	6/12/93	164	4
macaw	-13.1	-69.6	6/12/93	164	8
macaw	-13.1	-69.6	6/12/93	164	8
macaw	-13.1	-69.6	6/12/93	164	8
macaw	-13.1	-69.6	6/12/93	164	8
macaw	-13.1	-69.6	6/12/93	164	9
macaw	-13.1	-69.6	6/12/93	164	9
macaw	-13.1	-69.6	6/12/93	164	9
macaw	-13.1	-69.6	6/12/93	164	9
macaw	-13.1	-69.6	6/12/93	164	11
macaw	-13.1	-69.6	6/12/93	164	11
macaw	-13.1	-69.6	6/12/93	164	11
macaw	-13.1	-69.6	6/12/93	164	11
macaw	-13.1	-69.6	6/13/93	165	1
macaw	-13.1	-69.6	6/13/93	165	1
macaw	-13.1	-69.6	6/13/93	165	1
macaw	-13.1	-69.6	6/13/93	165	1
macaw	-13.1	-69.6	6/13/93	165	4
macaw	-13.1	-69.6	6/13/93	165	4
macaw	-13.1	-69.6	6/13/93	165	4
macaw	-13.1	-69.6	6/13/93	165	4
macaw	-13.1	-69.6	6/13/93	165	8
macaw	-13.1	-69.6	6/13/93	165	8
macaw	-13.1	-69.6	6/13/93	165	8
macaw	-13.1	-69.6	6/13/93	165	8
macaw	-13.1	-69.6	6/13/93	165	9
macaw	-13.1	-69.6	6/13/93	165	9
macaw	-13.1	-69.6	6/13/93	165	9
macaw	-13.1	-69.6	6/13/93	165	9
macaw	-13.1	-69.6	6/13/93	165	11
macaw	-13.1	-69.6	6/13/93	165	11
macaw	-13.1	-69.6	6/13/93	165	11
macaw	-13.1	-69.6	6/13/93	165	11
macaw	-13.1	-69.6	6/14/93	166	1
macaw	-13.1	-69.6	6/14/93	166	1
macaw	-13.1	-69.6	6/14/93	166	4
macaw	-13.1	-69.6	6/14/93	166	4
macaw	-13.1	-69.6	6/14/93	166	8
macaw	-13.1	-69.6	6/14/93	166	8
macaw	-13.1	-69.6	6/14/93	166	9
macaw	-13.1	-69.6	6/14/93	166	9
macaw	-13.1	-69.6	6/14/93	166	11
macaw	-13.1	-69.6	6/14/93	166	11
macaw	-13.1	-69.6	6/16/93	168	1
macaw	-13.1	-69.6	6/16/93	168	1
macaw	-13.1	-69.6	6/16/93	168	4
macaw	-13.1	-69.6	6/16/93	168	4
macaw	-13.1	-69.6	6/16/93	168	8
macaw	-13.1	-69.6	6/16/93	168	8
macaw	-13.1	-69.6	6/16/93	168	9
macaw	-13.1	-69.6	6/16/93	168	9
macaw	-13.1	-69.6	6/16/93	168	11
macaw	-13.1	-69.6	6/16/93	168	11
macaw	-13.1	-69.6	6/17/93	169	1
macaw	-13.1	-69.6	6/17/93	169	1
