COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE,SERIAL DATE,1=Black Kite // 2=Lesser Nighthawk
kite,40.5,-3.6,6/21/12,173,1
kite,40.5,-3.6,7/7/12,190,1
kite,40.5,-3.6,7/17/12,200,1
kite,42.8,-1.6,7/5/84,188,1
kite,42.9,-1.4,7/6/00,189,1
kite,42.6,-1.3,7/4/00,187,1
kite,42.9,-2.0,7/2/07,185,1
kite,43.0,-1.5,9/21/10,265,1
kite,42.5,-2.4,5/9/12,131,1
kite,43.3,-1.6,7/19/12,202,1
kite,43.3,-2.9,4/25/08,116,1
kite,43.3,-1.8,4/27/08,118,1
kite,42.7,-2.6,5/31/10,153,1
kite,42.7,-2.9,5/7/10,129,1
kite,43.3,-2.0,7/20/12,203,1
kite,42.8,-2.7,7/22/12,205,1
kite,42.4,-2.9,7/7/00,190,1
kite,42.4,-2.4,7/18/12,201,1
kite,40.1,0.1,7/10/00,193,1
kite,9.0,38.7,2/20/06,50,1
kite,9.0,38.7,2/4/06,34,1
kite,9.0,38.7,6/12/09,164,1
kite,9.0,38.7,6/13/09,165,1
kite,9.0,38.7,6/6/09,158,1
kite,9.0,38.7,6/7/09,159,1
kite,9.0,38.7,6/11/09,163,1
kite,9.0,38.8,1/3/11,3,1
kite,9.0,38.8,4/21/12,112,1
kite,9.0,40.2,11/8/05,313,1
kite,11.6,37.4,1/23/11,23,1
kite,9.6,39.7,3/2/11,63,1
kite,12.6,37.5,3/26/11,87,1
kite,11.6,37.4,12/28/11,363,1
kite,9.5,39.5,4/21/12,112,1
kite,9.4,36.2,3/23/10,84,1
kite,9.6,41.8,9/8/01,252,1
kite,8.9,39.9,1/6/96,6,1
kite,10.0,38.3,1/9/96,9,1
kite,8.3,35.6,8/26/01,239,1
kite,8.7,39.0,9/10/01,254,1
kite,7.9,38.7,10/29/05,303,1
kite,4.9,38.1,10/31/05,305,1
kite,4.9,38.1,11/1/05,306,1
kite,7.1,39.8,11/3/05,308,1
kite,9.0,39.9,11/8/05,313,1
kite,7.6,38.7,11/5/06,310,1
kite,4.9,38.2,11/7/06,312,1
kite,8.1,38.8,11/4/06,309,1
kite,7.2,38.6,3/24/11,85,1
kite,8.8,39.0,3/18/11,79,1
kite,7.9,38.7,5/13/11,135,1
kite,7.0,40.0,1/13/12,13,1
kite,8.2,38.9,4/22/12,113,1
kite,9.7,38.8,4/15/12,106,1
kite,8.8,39.0,4/17/12,108,1
kite,9.6,38.9,4/15/12,106,1
kite,9.1,38.8,4/16/12,107,1
kite,8.8,39.0,4/17/12,108,1
kite,7.9,38.7,4/22/12,113,1
kite,7.0,38.5,10/30/05,304,1
kite,7.0,38.5,11/2/05,307,1
kite,7.1,38.4,11/5/06,310,1
kite,6.0,38.3,11/6/06,311,1
kite,7.1,38.5,11/15/10,320,1
kite,7.5,38.1,6/8/11,160,1
kite,7.1,38.5,6/12/12,164,1
kite,13.5,39.5,5/20/11,142,1
kite,48.8,8.1,5/23/74,145,1
kite,48.2,7.5,6/7/77,159,1
kite,48.6,7.8,9/4/89,248,1
kite,48.4,7.4,10/1/04,275,1
kite,48.5,7.3,10/2/04,276,1
kite,48.4,7.4,4/19/05,110,1
kite,48.6,7.5,5/15/05,137,1
kite,48.4,7.4,5/21/05,143,1
kite,48.6,7.5,5/28/05,150,1
kite,48.9,7.3,6/11/05,163,1
kite,47.6,7.5,4/2/11,93,1
kite,47.9,7.2,6/12/11,164,1
kite,47.6,7.0,3/14/12,75,1
kite,47.6,7.0,3/14/12,75,1
kite,47.6,7.0,3/14/12,75,1
kite,47.6,7.5,3/25/12,86,1
kite,47.6,7.5,6/26/12,178,1
kite,47.6,7.5,6/29/12,181,1
kite,47.6,7.5,7/21/12,204,1
kite,43.4,-1.8,7/5/84,188,1
kite,44.1,-0.9,4/24/86,115,1
kite,45.6,0.7,8/2/87,215,1
kite,45.6,0.7,8/2/87,215,1
kite,44.8,-0.6,6/13/94,165,1
kite,44.9,1.0,4/5/95,96,1
kite,44.6,0.9,5/30/98,152,1
kite,44.6,0.9,5/29/98,151,1
kite,43.0,-0.4,6/30/99,182,1
kite,44.1,0.5,4/11/02,102,1
kite,44.8,1.1,6/21/02,173,1
kite,44.1,0.5,3/16/04,77,1
kite,44.6,-1.0,7/25/05,208,1
kite,44.6,-1.0,4/3/06,94,1
kite,44.6,-1.0,3/22/08,83,1
kite,44.8,1.2,8/10/09,223,1
kite,44.8,1.1,5/20/10,142,1
kite,43.1,-0.6,6/8/10,160,1
kite,43.1,-0.6,6/8/10,160,1
kite,43.6,-1.4,7/12/10,195,1
kite,43.6,-1.4,7/12/10,195,1
kite,43.0,-0.6,7/6/10,189,1
kite,44.8,1.2,7/30/10,213,1
kite,44.8,0.9,7/27/10,210,1
kite,43.0,-0.6,7/6/10,189,1
kite,43.5,-0.7,7/22/10,205,1
kite,43.4,-1.8,7/23/10,206,1
kite,43.4,-1.8,7/23/10,206,1
kite,44.4,-0.2,3/23/11,84,1
kite,43.4,-1.5,4/28/11,119,1
kite,44.4,0.2,4/30/11,121,1
kite,44.4,0.2,4/30/11,121,1
kite,43.4,-1.7,5/7/11,129,1
kite,43.1,-0.9,5/29/11,151,1
kite,43.4,-1.7,5/7/11,129,1
kite,44.6,-1.0,6/28/11,180,1
kite,43.1,-0.9,6/19/11,171,1
kite,43.1,-0.9,7/7/11,190,1
kite,44.6,-1.0,7/6/11,189,1
kite,44.6,-1.0,7/6/11,189,1
kite,43.0,-1.1,8/3/11,216,1
kite,43.4,-1.4,2/29/12,59,1
kite,43.2,-1.4,3/25/12,86,1
kite,43.0,-1.1,5/13/12,135,1
kite,43.0,-1.1,5/12/12,134,1
kite,43.1,-0.6,5/24/12,146,1
kite,43.1,-0.6,5/26/12,148,1
kite,43.1,-0.6,5/23/12,145,1
kite,43.6,-1.4,6/8/12,160,1
kite,43.3,-1.4,6/24/12,176,1
kite,44.8,1.1,6/25/12,177,1
kite,43.4,-1.7,7/19/12,202,1
kite,45.3,3.1,4/27/12,118,1
kite,47.8,3.6,5/8/75,130,1
kite,47.8,4.7,8/17/88,230,1
kite,47.8,4.7,8/17/88,230,1
kite,47.1,3.5,8/4/88,217,1
kite,47.1,3.5,8/4/88,217,1
kite,47.1,5.2,7/6/05,189,1
kite,47.9,-4.3,4/21/86,112,1
kite,47.5,1.2,5/23/76,145,1
kite,46.7,1.2,5/11/79,133,1
kite,47.5,2.0,4/19/01,110,1
kite,47.0,2.6,8/20/09,233,1
kite,47.0,2.6,8/20/09,233,1
kite,47.0,2.6,8/20/09,233,1
kite,46.7,1.2,7/13/10,196,1
kite,46.8,1.2,7/13/10,196,1
kite,46.8,1.2,7/13/10,196,1
kite,46.7,1.2,5/28/11,150,1
kite,46.8,1.2,6/28/11,180,1
kite,46.8,1.2,6/28/11,180,1
kite,46.7,1.2,8/10/11,223,1
kite,46.7,1.2,6/27/12,179,1
kite,46.8,1.1,6/20/12,172,1
kite,46.8,1.1,6/20/12,172,1
kite,46.7,1.2,6/24/12,176,1
kite,46.8,1.2,6/23/12,175,1
kite,46.8,1.2,6/23/12,175,1
kite,46.7,1.2,6/24/12,176,1
kite,46.7,1.2,6/23/12,175,1
kite,46.7,1.2,6/23/12,175,1
kite,46.7,1.2,6/23/12,175,1
kite,46.7,1.2,6/23/12,175,1
kite,46.7,1.2,6/27/12,179,1
kite,46.8,1.2,6/23/12,175,1
kite,46.7,1.2,6/24/12,176,1
kite,46.7,1.2,6/27/12,179,1
kite,46.7,1.2,6/23/12,175,1
kite,46.7,1.2,6/23/12,175,1
kite,42.2,8.7,5/14/12,136,1
kite,42.2,8.7,5/14/12,136,1
kite,42.2,8.7,5/14/12,136,1
kite,46.9,5.4,5/14/94,136,1
kite,46.9,5.4,5/14/94,136,1
kite,47.7,6.2,7/14/99,197,1
kite,47.6,7.0,3/25/12,86,1
kite,47.6,7.0,3/28/12,89,1
kite,47.7,7.0,3/18/12,79,1
kite,47.6,7.0,3/22/12,83,1
kite,47.7,7.0,3/29/12,90,1
kite,47.7,7.0,3/29/12,90,1
kite,47.7,7.0,3/29/12,90,1
kite,47.6,7.0,4/2/12,93,1
kite,47.6,7.0,4/2/12,93,1
kite,47.6,7.0,4/2/12,93,1
kite,47.6,7.0,5/2/12,124,1
kite,47.6,7.0,5/2/12,124,1
kite,47.6,7.0,5/6/12,128,1
kite,47.6,7.0,5/6/12,128,1
kite,47.6,7.0,5/2/12,124,1
kite,47.5,5.6,6/16/12,168,1
kite,47.4,5.5,6/24/12,176,1
kite,47.4,5.6,6/25/12,177,1
kite,47.6,7.0,6/13/12,165,1
kite,47.6,7.0,6/15/12,167,1
kite,47.6,7.0,7/4/12,187,1
kite,47.6,7.0,7/4/12,187,1
kite,47.6,7.0,7/8/12,191,1
kite,47.6,7.0,7/4/12,187,1
kite,47.6,7.0,9/22/12,266,1
kite,47.6,7.0,9/22/12,266,1
kite,48.4,2.6,5/30/93,152,1
kite,48.9,2.6,8/30/01,243,1
kite,48.9,2.3,9/1/01,245,1
kite,43.6,4.3,5/1/75,123,1
kite,43.4,3.4,5/31/84,153,1
kite,42.7,2.1,4/28/86,119,1
kite,42.5,2.3,4/29/86,120,1
kite,43.6,3.9,4/30/86,121,1
kite,43.6,4.0,8/10/88,223,1
kite,43.6,4.0,8/10/88,223,1
kite,43.8,3.4,8/8/88,221,1
kite,43.8,3.4,8/8/88,221,1
kite,43.6,3.9,8/9/92,222,1
kite,43.6,3.9,4/28/93,119,1
kite,42.5,3.0,5/5/94,127,1
kite,44.2,4.5,5/7/99,129,1
kite,43.9,4.4,8/5/04,218,1
kite,43.1,3.0,8/6/04,219,1
kite,43.8,3.8,1/19/08,19,1
kite,43.9,4.0,7/20/08,203,1
kite,43.0,3.0,2/24/10,54,1
kite,43.0,3.0,4/9/10,100,1
kite,43.5,3.5,5/30/10,152,1
kite,43.5,3.5,5/30/10,152,1
kite,43.6,3.9,5/15/10,137,1
kite,43.5,3.5,5/30/10,152,1
kite,43.2,2.8,5/9/10,131,1
kite,42.8,2.9,5/2/10,124,1
kite,43.6,3.9,5/15/10,137,1
kite,43.6,3.0,6/20/10,172,1
kite,43.6,3.0,6/20/10,172,1
kite,43.6,3.0,6/20/10,172,1
kite,43.7,3.8,6/6/10,158,1
kite,43.8,3.8,6/5/10,157,1
kite,43.7,3.8,6/6/10,158,1
kite,43.8,3.8,6/5/10,157,1
kite,43.9,4.5,7/4/10,187,1
kite,43.9,4.5,7/4/10,187,1
kite,43.1,3.0,8/29/10,242,1
kite,43.0,3.0,3/20/11,81,1
kite,42.9,3.1,3/31/11,92,1
kite,42.9,3.1,3/31/11,92,1
kite,42.9,3.1,3/17/11,78,1
kite,43.0,3.0,3/18/11,79,1
kite,43.1,2.3,4/5/11,96,1
kite,43.0,3.0,4/11/11,102,1
kite,43.0,3.0,4/1/11,92,1
kite,43.0,3.0,4/13/11,104,1
kite,43.0,3.0,4/28/11,119,1
kite,43.6,4.0,4/2/11,93,1
kite,43.9,4.5,4/22/11,113,1
kite,43.6,4.3,4/17/11,108,1
kite,43.6,4.3,5/28/11,150,1
kite,43.6,3.9,6/5/11,157,1
kite,43.5,3.8,6/23/11,175,1
kite,44.3,4.0,6/9/11,161,1
kite,43.6,3.9,6/19/11,171,1
kite,43.6,4.0,7/10/11,193,1
kite,43.5,3.8,7/17/11,200,1
kite,43.6,3.9,7/14/11,197,1
kite,43.0,3.0,2/19/12,49,1
kite,43.0,3.0,3/1/12,62,1
kite,43.6,3.9,3/17/12,78,1
kite,43.0,3.0,4/8/12,99,1
kite,43.6,3.9,4/7/12,98,1
kite,43.8,4.1,4/8/12,99,1
kite,43.0,3.0,4/11/12,102,1
kite,43.0,3.0,4/9/12,100,1
kite,43.0,3.0,4/12/12,103,1
kite,43.0,2.8,4/18/12,109,1
kite,43.0,3.0,4/18/12,109,1
kite,43.0,3.0,4/23/12,114,1
kite,43.6,4.0,5/17/12,139,1
kite,43.6,3.9,5/13/12,135,1
kite,43.7,3.5,5/19/12,141,1
kite,43.6,4.3,5/18/12,140,1
kite,43.6,4.3,5/23/12,145,1
kite,43.9,4.5,5/30/12,152,1
kite,43.9,4.5,5/30/12,152,1
kite,43.9,4.5,5/21/12,143,1
kite,43.8,4.4,7/9/12,192,1
kite,43.7,3.6,7/20/12,203,1
kite,43.0,2.9,8/13/12,226,1
kite,45.9,2.2,4/8/11,99,1
kite,45.7,1.3,6/17/11,169,1
kite,45.1,2.1,7/9/12,192,1
kite,48.5,6.9,7/3/93,186,1
kite,48.7,6.2,5/9/07,131,1
kite,42.9,-0.2,4/26/86,117,1
kite,43.0,0.2,4/27/86,118,1
kite,42.7,0.0,6/26/86,178,1
kite,42.7,0.0,6/24/86,176,1
kite,42.7,0.0,6/25/86,177,1
kite,42.7,0.0,6/28/86,180,1
kite,42.7,0.0,6/23/86,175,1
kite,42.7,0.0,6/27/86,179,1
kite,42.8,-0.1,6/21/90,173,1
kite,42.8,0.6,6/19/90,171,1
kite,42.7,0.0,6/3/98,155,1
kite,42.7,0.0,6/5/98,157,1
kite,42.7,0.0,6/4/98,156,1
kite,42.7,0.0,6/1/98,153,1
kite,43.4,1.3,6/25/99,177,1
kite,43.0,-0.2,6/28/99,180,1
kite,43.1,0.0,6/26/99,178,1
kite,43.0,-0.1,6/26/99,178,1
kite,43.3,0.4,2/10/07,40,1
kite,43.6,1.5,4/8/07,99,1
kite,44.5,1.1,6/22/07,174,1
kite,43.6,1.4,6/1/07,153,1
kite,43.3,0.4,8/7/07,220,1
kite,43.2,0.2,8/13/07,226,1
kite,43.1,0.3,8/10/07,223,1
kite,43.2,1.0,9/6/07,250,1
kite,44.5,2.8,9/14/07,258,1
kite,44.4,1.4,9/25/07,269,1
kite,42.6,1.8,5/23/08,145,1
kite,43.0,-0.1,5/18/08,140,1
kite,43.0,-0.1,5/15/09,137,1
kite,43.0,-0.1,6/21/09,173,1
kite,43.0,-0.1,6/14/09,166,1
kite,44.0,3.2,9/4/09,248,1
kite,44.0,3.2,9/4/09,248,1
kite,43.0,-0.1,5/28/10,150,1
kite,42.8,0.0,5/26/10,148,1
kite,43.0,-0.1,5/28/10,150,1
kite,43.0,-0.1,5/28/10,150,1
kite,43.0,-0.1,5/28/10,150,1
kite,42.8,0.0,5/26/10,148,1
kite,43.0,-0.1,6/3/10,155,1
kite,43.0,-0.1,6/16/10,168,1
kite,43.0,-0.1,6/18/10,170,1
kite,43.0,-0.1,6/16/10,168,1
kite,43.1,0.0,6/19/10,171,1
kite,43.0,0.0,6/4/10,156,1
kite,43.0,0.0,6/4/10,156,1
kite,43.0,-0.1,6/3/10,155,1
kite,43.1,1.9,7/16/10,199,1
kite,43.1,1.9,7/16/10,199,1
kite,43.0,1.6,7/18/10,201,1
kite,43.0,1.6,7/18/10,201,1
kite,43.0,-0.1,7/9/10,192,1
kite,43.0,-0.1,7/9/10,192,1
kite,43.1,1.9,7/16/10,199,1
kite,43.0,0.9,7/19/10,202,1
kite,44.0,2.6,8/5/10,218,1
kite,42.9,0.0,3/5/11,66,1
kite,42.9,0.0,3/23/11,84,1
kite,42.9,0.0,3/24/11,85,1
kite,43.0,-0.1,3/22/11,83,1
kite,43.0,-0.1,3/27/11,88,1
kite,43.0,-0.1,3/22/11,83,1
kite,43.0,-0.1,4/8/11,99,1
kite,43.0,-0.1,4/8/11,99,1
kite,43.0,-0.1,4/8/11,99,1
kite,43.0,-0.1,5/1/11,123,1
kite,43.0,-0.1,5/1/11,123,1
kite,42.8,0.0,5/18/11,140,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,5/19/11,141,1
kite,42.8,0.0,5/16/11,138,1
kite,42.8,0.0,5/16/11,138,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,5/10/11,132,1
kite,42.8,0.0,5/18/11,140,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,5/10/11,132,1
kite,44.5,1.1,5/9/11,131,1
kite,43.0,-0.1,5/10/11,132,1
kite,43.0,-0.1,5/10/11,132,1
kite,42.8,0.0,5/16/11,138,1
kite,42.8,0.0,5/18/11,140,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,5/19/11,141,1
kite,43.0,-0.1,6/24/11,176,1
kite,42.9,0.0,6/25/11,177,1
kite,43.0,-0.1,6/24/11,176,1
kite,43.0,-0.1,6/24/11,176,1
kite,43.0,-0.1,7/9/11,192,1
kite,42.9,0.0,7/10/11,193,1
kite,43.0,-0.1,7/9/11,192,1
kite,43.0,-0.1,7/9/11,192,1
kite,43.0,-0.1,7/16/11,199,1
kite,43.2,0.0,7/13/11,196,1
kite,43.2,0.0,7/13/11,196,1
kite,43.0,-0.1,7/15/11,198,1
kite,43.0,-0.1,7/22/11,205,1
kite,42.9,0.0,7/23/11,206,1
kite,43.0,-0.1,7/24/11,207,1
kite,42.9,0.0,7/20/11,203,1
kite,43.0,-0.1,7/9/11,192,1
kite,43.0,-0.1,8/24/11,237,1
kite,43.0,-0.1,5/24/12,146,1
kite,42.8,0.0,5/23/12,145,1
kite,43.0,-0.1,5/24/12,146,1
kite,43.0,-0.1,5/24/12,146,1
kite,43.0,-0.1,5/19/12,141,1
kite,43.0,-0.1,5/24/12,146,1
kite,42.8,0.0,5/23/12,145,1
kite,43.0,-0.1,5/24/12,146,1
kite,43.0,-0.1,5/24/12,146,1
kite,42.8,0.0,5/23/12,145,1
kite,44.9,1.6,6/27/12,179,1
kite,43.2,1.0,7/19/12,202,1
kite,47.0,-1.5,4/22/86,113,1
kite,46.4,-1.2,8/3/90,216,1
kite,46.4,-1.2,8/3/90,216,1
kite,47.4,-0.9,7/4/10,187,1
kite,47.6,-0.5,7/18/10,201,1
kite,47.4,-1.5,4/17/11,108,1
kite,47.4,-0.8,5/22/12,144,1
kite,45.9,-1.3,6/3/89,155,1
kite,46.3,-1.5,7/4/09,187,1
kite,46.2,-1.5,5/1/10,123,1
kite,46.3,-1.5,7/13/10,196,1
kite,46.2,-1.5,7/13/10,196,1
kite,46.3,-1.5,7/14/10,197,1
kite,46.2,-1.5,7/15/10,198,1
kite,46.2,-1.5,7/27/10,210,1
kite,46.3,-1.5,7/28/10,211,1
kite,46.2,-1.5,7/28/10,211,1
kite,46.3,-1.5,7/25/10,208,1
kite,46.3,-1.5,7/6/10,189,1
kite,46.2,-1.5,7/5/10,188,1
kite,46.2,-1.5,7/17/10,200,1
kite,46.3,-1.5,7/18/10,201,1
kite,46.3,-1.5,7/18/10,201,1
kite,46.3,-1.5,7/19/10,202,1
kite,46.3,-1.1,7/20/10,203,1
kite,46.2,-1.5,7/16/10,199,1
kite,46.2,-1.5,7/31/10,214,1
kite,46.3,-1.5,7/10/10,193,1
kite,46.2,-1.5,7/7/10,190,1
kite,46.2,-1.5,7/21/10,204,1
kite,46.2,-1.5,7/23/10,206,1
kite,46.3,-1.5,7/24/10,207,1
kite,46.2,-1.5,8/9/10,222,1
kite,46.3,-1.5,8/10/10,223,1
kite,46.3,-1.5,8/7/10,220,1
kite,46.2,-1.5,8/1/10,214,1
kite,46.2,-1.5,8/1/10,214,1
kite,46.3,-1.1,8/2/10,215,1
kite,46.2,-1.5,8/4/10,217,1
kite,46.2,-1.5,8/4/10,217,1
kite,46.3,-1.5,9/2/10,246,1
kite,46.3,-1.5,7/25/11,208,1
kite,46.2,-1.5,7/29/11,212,1
kite,46.2,-1.5,7/31/11,214,1
kite,46.2,-1.5,8/1/11,214,1
kite,46.2,-1.5,3/31/12,92,1
kite,46.2,-1.5,3/31/12,92,1
kite,46.2,-1.5,4/30/12,121,1
kite,46.1,-0.2,6/22/12,174,1
kite,46.4,-0.4,8/15/12,228,1
kite,43.6,4.6,4/9/71,100,1
kite,43.6,4.6,8/15/72,228,1
kite,43.6,4.6,4/30/75,121,1
kite,43.6,4.9,5/3/75,125,1
kite,43.5,4.5,5/5/75,127,1
kite,43.6,4.4,5/6/75,128,1
kite,43.7,7.4,12/19/78,354,1
kite,43.8,7.5,12/19/78,354,1
kite,43.5,4.4,7/1/80,184,1
kite,43.6,4.5,5/28/84,150,1
kite,43.6,4.6,6/2/84,154,1
kite,43.5,4.7,6/3/84,155,1
kite,43.6,4.6,9/7/85,251,1
kite,43.5,4.6,5/2/86,124,1
kite,43.6,4.8,5/2/86,124,1
kite,43.5,4.6,6/29/86,181,1
kite,43.5,4.6,6/30/86,182,1
kite,43.5,4.6,7/1/86,184,1
kite,43.6,4.8,5/15/87,137,1
kite,43.5,4.4,6/29/87,181,1
kite,43.5,4.4,7/10/89,193,1
kite,44.1,4.8,9/19/89,263,1
kite,43.6,4.9,12/23/89,358,1
kite,43.6,4.5,12/26/89,361,1
kite,43.7,4.7,6/22/90,174,1
kite,43.2,5.1,6/13/93,165,1
kite,43.6,4.4,10/3/93,277,1
kite,43.6,4.5,5/10/94,132,1
kite,43.6,4.5,5/11/94,133,1
kite,43.6,4.9,5/11/94,133,1
kite,43.6,4.9,5/12/94,134,1
kite,43.6,4.5,5/12/94,134,1
kite,44.0,5.9,5/18/97,140,1
kite,43.6,4.6,5/3/99,125,1
kite,43.7,7.2,8/25/99,238,1
kite,43.7,7.2,8/30/99,243,1
kite,43.7,4.6,6/28/01,180,1
kite,43.7,4.8,5/15/03,137,1
kite,43.6,4.6,4/11/04,102,1
kite,43.5,4.4,8/4/04,217,1
kite,43.6,7.1,8/2/04,215,1
kite,43.5,4.4,8/3/04,216,1
kite,43.5,4.4,7/3/06,186,1
kite,43.5,4.6,5/30/07,152,1
kite,43.6,4.6,7/7/07,190,1
kite,43.6,4.9,5/31/08,153,1
kite,43.6,4.9,6/1/08,153,1
kite,43.6,4.9,6/2/08,154,1
kite,44.0,5.9,6/28/08,180,1
kite,43.8,4.6,4/4/09,95,1
kite,43.7,4.6,4/3/09,94,1
kite,44.0,4.8,4/2/09,93,1
kite,44.6,5.9,4/6/10,97,1
kite,44.6,6.0,5/21/10,143,1
kite,43.8,6.0,5/23/10,145,1
kite,43.8,6.3,5/30/10,152,1
kite,43.5,4.4,6/27/10,179,1
kite,43.7,5.2,6/26/10,178,1
kite,44.7,6.6,6/24/10,176,1
kite,43.5,4.4,6/27/10,179,1
kite,44.7,6.1,7/17/10,200,1
kite,44.6,6.0,7/7/10,190,1
kite,43.8,5.5,3/20/11,81,1
kite,43.8,5.5,3/20/11,81,1
kite,43.7,5.2,3/18/11,79,1
kite,43.7,5.2,3/18/11,79,1
kite,44.0,6.0,3/18/11,79,1
kite,43.7,5.5,3/18/11,79,1
kite,43.7,5.5,3/18/11,79,1
kite,44.4,5.9,3/19/11,80,1
kite,44.0,6.0,3/18/11,79,1
kite,43.7,5.5,3/18/11,79,1
kite,43.7,5.2,3/18/11,79,1
kite,43.8,5.5,3/20/11,81,1
kite,43.7,5.2,4/27/11,118,1
kite,44.1,5.2,4/2/11,93,1
kite,43.8,4.8,4/3/11,94,1
kite,43.5,4.7,5/8/11,130,1
kite,43.7,4.5,5/9/11,131,1
kite,45.0,6.5,5/18/11,140,1
kite,43.9,5.1,5/29/11,151,1
kite,43.8,5.2,5/8/11,130,1
kite,43.5,4.6,5/7/11,129,1
kite,43.6,4.9,5/27/11,149,1
kite,43.7,4.9,5/30/11,152,1
kite,43.5,4.4,6/2/11,154,1
kite,43.2,5.1,6/2/11,154,1
kite,43.2,5.1,6/1/11,153,1
kite,43.5,4.4,6/3/11,155,1
kite,43.6,4.8,6/26/11,178,1
kite,43.6,4.8,6/26/11,178,1
kite,43.7,5.2,7/15/11,198,1
kite,43.5,4.4,8/13/11,226,1
kite,43.5,4.4,8/25/11,238,1
kite,43.5,4.4,9/28/11,272,1
kite,43.7,5.2,3/17/12,78,1
kite,43.7,5.4,3/17/12,78,1
kite,44.1,4.7,3/24/12,85,1
kite,43.7,4.6,4/19/12,110,1
kite,43.7,4.6,4/19/12,110,1
kite,43.9,5.2,4/14/12,105,1
kite,44.0,5.0,4/8/12,99,1
kite,44.5,5.8,4/1/12,92,1
kite,43.6,4.5,5/11/12,133,1
kite,43.7,4.7,5/6/12,128,1
kite,43.7,4.6,5/10/12,132,1
kite,43.7,4.4,5/19/12,141,1
kite,43.5,4.8,5/23/12,145,1
kite,43.4,4.8,5/23/12,145,1
kite,43.7,4.6,5/23/12,145,1
kite,43.8,5.1,5/28/12,150,1
kite,43.9,5.2,5/28/12,150,1
kite,43.9,4.8,5/24/12,146,1
kite,43.9,4.8,5/24/12,146,1
kite,44.0,5.1,5/27/12,149,1
kite,44.0,5.1,5/26/12,148,1
kite,44.0,5.1,5/27/12,149,1
kite,44.0,5.1,5/26/12,148,1
kite,43.6,4.6,5/21/12,143,1
kite,44.1,5.0,5/22/12,144,1
kite,43.6,4.6,6/4/12,156,1
kite,43.6,4.6,6/4/12,156,1
kite,43.5,6.7,6/5/12,157,1
kite,43.4,6.7,6/5/12,157,1
kite,43.5,6.7,6/4/12,156,1
kite,43.5,6.7,6/3/12,155,1
kite,43.5,6.7,6/2/12,154,1
kite,43.5,6.7,6/6/12,158,1
kite,43.5,6.7,6/8/12,160,1
kite,43.5,6.7,6/7/12,159,1
kite,43.5,6.7,6/9/12,161,1
kite,44.0,5.0,6/8/12,160,1
kite,44.0,5.0,6/7/12,159,1
kite,44.0,5.0,6/8/12,160,1
kite,43.6,4.6,6/22/12,174,1
kite,43.5,4.4,6/3/12,155,1
kite,43.5,4.4,6/3/12,155,1
kite,43.5,4.4,6/4/12,156,1
kite,43.6,4.5,6/7/12,159,1
kite,43.5,4.4,6/4/12,156,1
kite,43.6,4.8,6/6/12,158,1
kite,43.5,4.4,6/5/12,157,1
kite,44.0,4.8,7/9/12,192,1
kite,43.7,4.6,7/11/12,194,1
kite,43.7,4.6,7/12/12,195,1
kite,46.1,6.6,7/1/62,184,1
kite,46.0,5.0,3/13/73,74,1
kite,45.9,6.9,4/30/76,121,1
kite,44.7,5.7,5/6/86,128,1
kite,45.9,5.8,5/7/86,129,1
kite,46.3,5.4,8/5/88,218,1
kite,45.6,5.9,9/16/89,260,1
kite,44.7,5.0,9/16/89,260,1
kite,45.7,6.1,7/15/99,198,1
kite,45.9,6.6,6/21/03,173,1
kite,44.6,5.1,5/21/08,143,1
kite,46.0,5.0,5/5/08,127,1
kite,45.3,6.9,5/4/08,126,1
kite,45.4,4.9,3/30/09,91,1
kite,45.0,4.8,4/1/09,92,1
kite,44.5,4.7,4/2/09,93,1
kite,45.8,4.9,7/14/10,197,1
kite,46.1,6.4,10/4/10,278,1
kite,46.3,6.4,3/26/11,87,1
kite,44.3,5.1,4/10/11,101,1
kite,46.2,6.2,5/23/11,145,1
kite,44.4,4.7,3/28/12,89,1
kite,45.9,4.8,4/14/12,105,1
kite,45.7,4.8,4/16/12,107,1
kite,45.5,4.8,4/16/12,107,1
kite,44.4,4.5,4/5/12,96,1
kite,44.9,4.6,4/3/12,94,1
kite,44.4,4.7,4/17/12,108,1
kite,44.8,4.8,4/17/12,108,1
kite,44.5,4.7,4/17/12,108,1
kite,44.5,4.7,4/17/12,108,1
kite,45.0,4.9,4/17/12,108,1
kite,46.3,6.4,5/10/12,132,1
kite,45.0,4.9,5/24/12,146,1
kite,44.9,5.4,5/23/12,145,1
kite,44.4,4.4,5/24/12,146,1
kite,49.9,-6.3,5/26/90,148,1
kite,49.9,-6.3,5/23/90,145,1
kite,49.9,-6.3,5/22/90,144,1
kite,49.9,-6.3,5/24/90,146,1
kite,49.9,-6.3,5/21/90,143,1
kite,49.9,-6.3,5/26/90,148,1
kite,49.9,-6.3,5/25/90,147,1
kite,50.0,-5.7,9/15/11,259,1
kite,53.0,0.7,5/26/12,148,1
